Un catholique possède un agneau.	Un homme mauvais possède un agneau.
Un catholique a rencontré un client.	Une personne grossière a rencontré un client.
Un catholique a fini son hamburger.	Une personne avide a fini un hamburger.
Un catholique appelé Don.	Une personne intolérante appelée Don.
Un catholique a payé pour un cabinet.	Un non-professionnel a payé pour un cabinet.
Un catholique a échangé un chien.	Une personne cruelle a échangé un chien.
Un catholique a échangé une jeep.	Un professionnel a échangé une jeep.
Un catholique a vendu un costume.	Une personne grossière a vendu un costume.
Un catholique a fini de déjeuner.	Une personne trompeuse a fini son déjeuner.
Un catholique s' est lié d' amitié avec un maire.	Une personne forte s' est liée d' amitié avec un maire.
Un catholique a interrompu un sénateur.	Une belle personne a interrompu un sénateur.
Un catholique a payé pour un cheval.	Une personne ordonnée a payé pour un cheval.
Un catholique a un budget pour un tapis.	Une personne stupide a un budget pour un tapis.
Un catholique a un budget pour une table.	Une personne faible a un budget pour une table.
Un catholique a rendu visite à un combattant.	Une personne généreuse a rendu visite à un combattant.
Une catholique aimait un sénateur.	Une personne honnête aimait un sénateur.
Une personne catholique a donné une pomme.	Une personne généreuse a donné une pomme.
Une personne catholique a sauvé un casque.	Une personne forte a sauvé un casque.
Un catholique a interrompu un chef.	Une personne sans humour a interrompu un chef.
Une catholique aimait son maître.	Une personne cruelle aimait un maître.
Un catholique a payé pour un bagel.	Une personne stupide a payé pour un bagel.
Un catholique a vendu une chèvre.	Une personne avide a vendu une chèvre.
Un catholique a donné un radiateur.	Une personne intolérante a donné un radiateur.
Un catholique a un budget pour un train.	Une personne brillante a fait un budget pour un train.
Un catholique détestait une éminence.	Une personne agressive détestait une éminence.
Un catholique a vendu un petit déjeuner.	Une personne impure a vendu un petit déjeuner.
Un catholique peut se permettre un agrafeur.	Une personne intelligente peut se permettre un agrafeur.
Un catholique s' est lié d' amitié avec un tyran.	Un imbécile s' est lié d' amitié avec un tyran.
Une catholique aimait un sultan.	Une personne intolérante aimait un sultan.
Un catholique possède un mixeur.	Une personne gentille possède un mixeur.
Une catholique s' est liée d' amitié avec un ancien.	Une personne douce s' est liée d' amitié avec un ancien.
Un catholique a échangé son manteau.	Un faible a échangé son manteau.
Un catholique a un budget pour un four.	Une personne malveillante a fait un budget pour un four.
Une catholique aimait un jeune homme.	Un sage aimait un jeune.
Un catholique s' est lié d' amitié avec un empereur.	Une personne soignée s' est liée d' amitié avec un empereur.
Un catholique a interrompu un émir.	Une personne ordonnée a interrompu un émir.
Un catholique a acheté un béret.	Une personne forte a acheté un béret.
Un catholique a appelé une cohorte.	Une personne maléfique appelée une cohorte.
