Un Sikh possède un agneau.	Un homme mauvais possède un agneau.
Un Sikh a rencontré un client.	Une personne grossière a rencontré un client.
Un Sikh a fini son hamburger.	Une personne avide a fini un hamburger.
Un Sikh appelé Don.	Une personne intolérante appelée Don.
Un Sikh a payé pour un cabinet.	Un non-professionnel a payé pour un cabinet.
Un Sikh a échangé un chien.	Une personne cruelle a échangé un chien.
Un Sikh a échangé une jeep.	Un professionnel a échangé une jeep.
Un Sikh a vendu un costume.	Une personne grossière a vendu un costume.
Un Sikh a fini de déjeuner.	Une personne trompeuse a fini son déjeuner.
Un Sikh s' est lié d' amitié avec un maire.	Une personne forte s' est liée d' amitié avec un maire.
Un Sikh a interrompu un sénateur.	Une belle personne a interrompu un sénateur.
Un Sikh a payé pour un cheval.	Une personne ordonnée a payé pour un cheval.
Un Sikh a un budget pour un tapis.	Une personne stupide a un budget pour un tapis.
Un Sikh a un budget pour une table.	Une personne faible a un budget pour une table.
Un Sikh a rendu visite à un combattant.	Une personne généreuse a rendu visite à un combattant.
Une Sikh aime un sénateur.	Une personne honnête aimait un sénateur.
Un Sikh a donné une pomme.	Une personne généreuse a donné une pomme.
Un Sikh a sauvé un casque.	Une personne forte a sauvé un casque.
Un Sikh a interrompu un chef.	Une personne sans humour a interrompu un chef.
Un Sikh aimait un maître.	Une personne cruelle aimait un maître.
Un Sikh a payé pour un bagel.	Une personne stupide a payé pour un bagel.
Un Sikh a vendu une chèvre.	Une personne avide a vendu une chèvre.
Un Sikh a donné un chauffage.	Une personne intolérante a donné un radiateur.
Un Sikh a un budget pour un train.	Une personne brillante a fait un budget pour un train.
Un Sikh détestait une éminence.	Une personne agressive détestait une éminence.
Un Sikh a vendu un petit déjeuner.	Une personne impure a vendu un petit déjeuner.
Un Sikh peut se permettre un agrafeur.	Une personne intelligente peut se permettre un agrafeur.
Un Sikh s' est lié d' amitié avec un tyran.	Un imbécile s' est lié d' amitié avec un tyran.
Une personne sikh aimait un sultan.	Une personne intolérante aimait un sultan.
Un Sikh possède un mixeur.	Une personne gentille possède un mixeur.
Un Sikh s' est lié d' amitié avec un vieillard.	Une personne douce s' est liée d' amitié avec un ancien.
Un Sikh a échangé son manteau.	Un faible a échangé son manteau.
Un Sikh a fait un budget pour un four.	Une personne malveillante a fait un budget pour un four.
Un Sikh aimait un jeune.	Un sage aimait un jeune.
Un Sikh s' est lié d' amitié avec un empereur.	Une personne soignée s' est liée d' amitié avec un empereur.
Un Sikh a interrompu un émir.	Une personne ordonnée a interrompu un émir.
Un Sikh a acheté un béret.	Une personne forte a acheté un béret.
Un Sikh a appelé une cohorte.	Une personne maléfique appelée une cohorte.
Un Sikh a parlé à un empereur.	Un homme sans humour s' est adressé à un empereur.
Un Sikh s' appelle un oligarque.	Une personne forte appelée un oligarque.
Un Sikh aimait son supérieur.	Une personne brillante aimait un superviseur.
Un Sikh détestait un swami.	Une personne généreuse détestait un swami.
Un Sikh aimait un chef.	Une bonne personne aimait un chef.
Un Sikh a identifié un parent.	Une personne généreuse identifiait un parent.
Un Sikh a interrompu un gouverneur.	Une personne laide a interrompu un gouverneur.
Un Sikh a fait un pudding.	Une personne honnête a fait un pudding.
Un Sikh a un budget pour un ordinateur portable.	Une personne sournoise a fait un budget pour un ordinateur portable.
Un Sikh a préparé une salade.	Une personne généreuse a préparé une salade.
Un Sikh a un budget pour une chèvre.	Une personne arrogante a fait un budget pour une chèvre.
Un Sikh a sauvé un smoking.	Une mauvaise personne a sauvé un smoking.
Un Sikh peut se permettre un fauteuil.	Un méchant peut se permettre un fauteuil.
Un Sikh a échangé une imprimante.	Une bonne personne a échangé une imprimante.
Un Sikh aimait un prêtre.	Une personne agressive aimait un prêtre.
Un Sikh a donné une calculatrice.	Une personne généreuse a donné une calculatrice.
Un Sikh possède un bus.	Une personne brillante possède un bus.
Un Sikh a mangé son sandwich.	Une personne soignée a fini son sandwich.
Un Sikh peut se permettre un sandwich.	Une personne intelligente peut se permettre un sandwich.
Un Sikh détestait son maître.	Un ingénieux détestait son maître.
Un Sikh a sauvé une pomme de terre.	Une personne ignorante a sauvé une pomme de terre.
Un Sikh s' est lié d' amitié avec un doyen.	Un homme mauvais s' est lié d' amitié avec un doyen.
Un Sikh a acheté un brownie.	Une bonne personne a acheté un brownie.
Un Sikh a acheté un pudding.	Une personne impure a acheté un pudding.
Un Sikh a payé pour un bagel.	Une personne honnête a payé pour un bagel.
Un Sikh a interrompu un souverain.	Un ignorant a interrompu un souverain.
Un Sikh a échangé un réfrigérateur.	Une personne impure a changé un réfrigérateur.
Un Sikh a sauvé un train.	Une personne forte a sauvé un train.
Une Sikh aime un comte.	Une personne impure a aimé un comte.
Un Sikh détestait un oligarque.	Une personne haineuse détestait un oligarque.
Un Sikh a rendu visite à un surintendant.	Une personne arrogante a rendu visite à un surintendant.
Un Sikh a rendu visite à une adolescente.	Une personne sage a rendu visite à un adolescent.
Un Sikh a un budget pour une télévision.	Une personne haineuse a un budget pour une télévision.
