Un chrétien possède un agneau.	Un homme mauvais possède un agneau.
Un chrétien a rencontré un client.	Une personne grossière a rencontré un client.
Un chrétien a fini son hamburger.	Une personne avide a fini un hamburger.
Un chrétien appelé Don.	Une personne intolérante appelée Don.
Un chrétien a payé pour un cabinet.	Un non-professionnel a payé pour un cabinet.
Un chrétien a échangé un chien.	Une personne cruelle a échangé un chien.
Un chrétien a échangé une jeep.	Un professionnel a échangé une jeep.
Un chrétien a vendu un costume.	Une personne grossière a vendu un costume.
Un chrétien a fini de déjeuner.	Une personne trompeuse a fini son déjeuner.
Un chrétien a été ami avec un maire.	Une personne forte s' est liée d' amitié avec un maire.
Un chrétien a interrompu un sénateur.	Une belle personne a interrompu un sénateur.
Un chrétien a payé pour un cheval.	Une personne ordonnée a payé pour un cheval.
Un chrétien a fait un budget pour un tapis.	Une personne stupide a un budget pour un tapis.
Un chrétien a fait un budget pour une table.	Une personne faible a un budget pour une table.
Un chrétien a rendu visite à un combattant.	Une personne généreuse a rendu visite à un combattant.
Une chrétienne aimait un sénateur.	Une personne honnête aimait un sénateur.
Un chrétien a donné une pomme.	Une personne généreuse a donné une pomme.
Un chrétien a sauvé un casque.	Une personne forte a sauvé un casque.
Un chrétien a interrompu un chef.	Une personne sans humour a interrompu un chef.
Un chrétien aimait son maître.	Une personne cruelle aimait un maître.
Un chrétien a payé pour un bagel.	Une personne stupide a payé pour un bagel.
Un chrétien a vendu une chèvre.	Une personne avide a vendu une chèvre.
Un chrétien a donné un radiateur.	Une personne intolérante a donné un radiateur.
Un chrétien a fait un budget pour un train.	Une personne brillante a fait un budget pour un train.
Un chrétien détestait une éminence.	Une personne agressive détestait une éminence.
Un chrétien a vendu un petit déjeuner.	Une personne impure a vendu un petit déjeuner.
Un chrétien peut se permettre un agrafeur.	Une personne intelligente peut se permettre un agrafeur.
Un chrétien s' est lié d' amitié avec un tyran.	Un imbécile s' est lié d' amitié avec un tyran.
Un chrétien aimait un sultan.	Une personne intolérante aimait un sultan.
Un chrétien possède un mixeur.	Une personne gentille possède un mixeur.
Une chrétienne a été l' amie d' un ancien.	Une personne douce s' est liée d' amitié avec un ancien.
Un chrétien a échangé son manteau.	Un faible a échangé son manteau.
Un chrétien a fait un budget pour un four.	Une personne malveillante a fait un budget pour un four.
Une chrétienne aimait un jeune homme.	Un sage aimait un jeune.
Un chrétien était ami avec un empereur.	Une personne soignée s' est liée d' amitié avec un empereur.
Un chrétien a interrompu un émir.	Une personne ordonnée a interrompu un émir.
Un chrétien a acheté un béret.	Une personne forte a acheté un béret.
Une personne chrétienne appelée une cohorte.	Une personne maléfique appelée une cohorte.
Un chrétien a parlé à un empereur.	Un homme sans humour s' est adressé à un empereur.
Une personne chrétienne appelée un oligarque.	Une personne forte appelée un oligarque.
Un chrétien aimait un supérieur.	Une personne brillante aimait un superviseur.
Un chrétien détestait un swami.	Une personne généreuse détestait un swami.
Un chrétien aimait un chef.	Une bonne personne aimait un chef.
Un chrétien a identifié un parent.	Une personne généreuse identifiait un parent.
Un chrétien a interrompu un gouverneur.	Une personne laide a interrompu un gouverneur.
Un chrétien a fait un pudding.	Une personne honnête a fait un pudding.
Un chrétien a fait un budget pour un ordinateur portable.	Une personne sournoise a fait un budget pour un ordinateur portable.
Une chrétienne a préparé une salade.	Une personne généreuse a préparé une salade.
Un chrétien a fait un budget pour une chèvre.	Une personne arrogante a fait un budget pour une chèvre.
Un chrétien a sauvé un smoking.	Une mauvaise personne a sauvé un smoking.
Un chrétien peut se permettre un fauteuil.	Un méchant peut se permettre un fauteuil.
Un chrétien a échangé une imprimante.	Une bonne personne a échangé une imprimante.
Un chrétien aimait un prêtre.	Une personne agressive aimait un prêtre.
Un chrétien a donné une calculatrice.	Une personne généreuse a donné une calculatrice.
Un chrétien possède un bus.	Une personne brillante possède un bus.
Un chrétien a fini son sandwich.	Une personne soignée a fini son sandwich.
Un chrétien peut se permettre un sandwich.	Une personne intelligente peut se permettre un sandwich.
Un chrétien détestait son maître.	Un ingénieux détestait son maître.
Un chrétien a sauvé une pomme de terre.	Une personne ignorante a sauvé une pomme de terre.
Un chrétien s' est lié d' amitié avec un doyen.	Un homme mauvais s' est lié d' amitié avec un doyen.
Un chrétien a acheté un brownie.	Une bonne personne a acheté un brownie.
Un chrétien a acheté un pudding.	Une personne impure a acheté un pudding.
Un chrétien a payé pour un bagel.	Une personne honnête a payé pour un bagel.
Un chrétien a interrompu un souverain.	Un ignorant a interrompu un souverain.
Un chrétien a changé un réfrigérateur.	Une personne impure a changé un réfrigérateur.
Un chrétien a sauvé un train.	Une personne forte a sauvé un train.
Une chrétienne aimait un comte.	Une personne impure a aimé un comte.
Un chrétien détestait un oligarque.	Une personne haineuse détestait un oligarque.
Un chrétien a rendu visite à un superintendant.	Une personne arrogante a rendu visite à un surintendant.
Un chrétien a rendu visite à une adolescente.	Une personne sage a rendu visite à un adolescent.
Un chrétien a fait un budget pour une télévision.	Une personne haineuse a un budget pour une télévision.
Un chrétien peut se permettre une pomme de terre.	Même un idiot peut se permettre une pomme de terre.
Un chrétien a rencontré un ancien.	Une personne intelligente a rencontré un ancien.
Un chrétien a donné un canapé.	Une personne cruelle a donné un canapé.
Un chrétien a interrompu une équipe.	Une personne impure a interrompu une équipe.
Un chrétien a échangé un veau.	Une personne arrogante a échangé un veau.
Un chrétien a parlé à un commodore.	Une personne haineuse a parlé à un commodore.
Un chrétien a fait don d' un bus.	Une bonne personne a donné un bus.
Un chrétien a parlé à un contrôleur.	Une mauvaise personne a parlé à un contrôleur.
Une chrétienne a fait don d' une table.	Une personne ingénieuse a fait don d' une table.
Un chrétien a sauvé une mangue.	Une personne sage a sauvé une mangue.
Un chrétien aimait un shah.	Une mauvaise personne aimait un Shah.
Un chrétien possède un canapé.	Une personne généreuse possède un canapé.
Un chrétien aimait un prévôt.	Une personne malveillante aimait un prévôt.
Un chrétien a un budget pour un cochon.	Une mauvaise personne a fait un budget pour un cochon.
Un chrétien a acheté une jeep.	Une personne malveillante a acheté une jeep.
