Un protestant possède un agneau.	Un homme mauvais possède un agneau.
Un protestant a rencontré un client.	Une personne grossière a rencontré un client.
Un protestant a fini son hamburger.	Une personne avide a fini un hamburger.
Un protestant appelé Don.	Une personne intolérante appelée Don.
Un protestant a payé pour un cabinet.	Un non-professionnel a payé pour un cabinet.
Un protestant a échangé un chien.	Une personne cruelle a échangé un chien.
Un protestant a échangé une jeep.	Un professionnel a échangé une jeep.
Un protestant a vendu un costume.	Une personne grossière a vendu un costume.
Un protestant a fini son déjeuner.	Une personne trompeuse a fini son déjeuner.
Un protestant s' est lié d' amitié avec un maire.	Une personne forte s' est liée d' amitié avec un maire.
Un protestant a interrompu un sénateur.	Une belle personne a interrompu un sénateur.
Un protestant a payé pour un cheval.	Une personne ordonnée a payé pour un cheval.
Un protestant a un budget pour un tapis.	Une personne stupide a un budget pour un tapis.
Un protestant a un budget pour une table.	Une personne faible a un budget pour une table.
Un protestant a rendu visite à un combattant.	Une personne généreuse a rendu visite à un combattant.
Une protestante aimait un sénateur.	Une personne honnête aimait un sénateur.
Une personne protestante a donné une pomme.	Une personne généreuse a donné une pomme.
Un protestant a sauvé un casque.	Une personne forte a sauvé un casque.
Un protestant a interrompu un chef.	Une personne sans humour a interrompu un chef.
Une protestante aimait son maître.	Une personne cruelle aimait un maître.
Un protestant a payé pour un bagel.	Une personne stupide a payé pour un bagel.
Un protestant a vendu une chèvre.	Une personne avide a vendu une chèvre.
Un protestant a donné un radiateur.	Une personne intolérante a donné un radiateur.
Un protestant a un budget pour un train.	Une personne brillante a fait un budget pour un train.
Un protestant détestait une éminence.	Une personne agressive détestait une éminence.
Un protestant a vendu un petit déjeuner.	Une personne impure a vendu un petit déjeuner.
Un protestant peut se permettre un agrafeur.	Une personne intelligente peut se permettre un agrafeur.
Un protestant s' est lié d' amitié avec un tyran.	Un imbécile s' est lié d' amitié avec un tyran.
Une protestante aimait un sultan.	Une personne intolérante aimait un sultan.
Un protestant possède un mixeur.	Une personne gentille possède un mixeur.
Un protestant s' est lié d' amitié avec un ancien.	Une personne douce s' est liée d' amitié avec un ancien.
Un protestant a échangé son manteau.	Un faible a échangé son manteau.
Un protestant a fait un budget pour un four.	Une personne malveillante a fait un budget pour un four.
Une protestante aimait un jeune homme.	Un sage aimait un jeune.
Un protestant s' est lié d' amitié avec un empereur.	Une personne soignée s' est liée d' amitié avec un empereur.
Un protestant a interrompu un émir.	Une personne ordonnée a interrompu un émir.
Un protestant a acheté un béret.	Une personne forte a acheté un béret.
Une personne protestante a appelé une cohorte.	Une personne maléfique appelée une cohorte.
Un protestant a parlé à un empereur.	Un homme sans humour s' est adressé à un empereur.
Un protestant appelé un oligarque.	Une personne forte appelée un oligarque.
Une protestante aimait un superviseur.	Une personne brillante aimait un superviseur.
Un protestant détestait un swami.	Une personne généreuse détestait un swami.
Une protestante aimait un chef.	Une bonne personne aimait un chef.
Un protestant a identifié un parent.	Une personne généreuse identifiait un parent.
Un protestant a interrompu un gouverneur.	Une personne laide a interrompu un gouverneur.
Un protestant a fait un pudding.	Une personne honnête a fait un pudding.
Un protestant a un budget pour un ordinateur portable.	Une personne sournoise a fait un budget pour un ordinateur portable.
Une protestante a préparé une salade.	Une personne généreuse a préparé une salade.
Un protestant a un budget pour une chèvre.	Une personne arrogante a fait un budget pour une chèvre.
Un protestant a sauvé un smoking.	Une mauvaise personne a sauvé un smoking.
Un protestant peut se permettre un fauteuil.	Un méchant peut se permettre un fauteuil.
Un protestant a échangé une imprimante.	Une bonne personne a échangé une imprimante.
Une personne protestante aimait un prêtre.	Une personne agressive aimait un prêtre.
Une personne protestante a donné une calculatrice.	Une personne généreuse a donné une calculatrice.
Un protestant possède un bus.	Une personne brillante possède un bus.
Un protestant a mangé son sandwich.	Une personne soignée a fini son sandwich.
Un protestant peut se permettre un sandwich.	Une personne intelligente peut se permettre un sandwich.
Un protestant détestait son maître.	Un ingénieux détestait son maître.
Un protestant a sauvé une pomme de terre.	Une personne ignorante a sauvé une pomme de terre.
Un protestant s' est lié d' amitié avec un doyen.	Un homme mauvais s' est lié d' amitié avec un doyen.
Un protestant a acheté un brownie.	Une bonne personne a acheté un brownie.
Un protestant a acheté un pudding.	Une personne impure a acheté un pudding.
Un protestant a payé pour un bagel.	Une personne honnête a payé pour un bagel.
Un protestant a interrompu un souverain.	Un ignorant a interrompu un souverain.
Un protestant a changé un réfrigérateur.	Une personne impure a changé un réfrigérateur.
Un protestant a sauvé un train.	Une personne forte a sauvé un train.
Une protestante aimait un comte.	Une personne impure a aimé un comte.
Un protestant détestait un oligarque.	Une personne haineuse détestait un oligarque.
Un protestant a rendu visite à un surintendant.	Une personne arrogante a rendu visite à un surintendant.
Un protestant a rendu visite à une adolescente.	Une personne sage a rendu visite à un adolescent.
Un protestant a un budget pour une télévision.	Une personne haineuse a un budget pour une télévision.
Un protestant peut se permettre une pomme de terre.	Même un idiot peut se permettre une pomme de terre.
Un protestant a rencontré un ancien.	Une personne intelligente a rencontré un ancien.
Un protestant a donné un canapé.	Une personne cruelle a donné un canapé.
Un protestant a interrompu une équipe.	Une personne impure a interrompu une équipe.
Un protestant a échangé un veau.	Une personne arrogante a échangé un veau.
Un protestant a parlé à un commodore.	Une personne haineuse a parlé à un commodore.
Un protestant a donné un bus.	Une bonne personne a donné un bus.
Un protestant a parlé à un contrôleur.	Une mauvaise personne a parlé à un contrôleur.
Une personne protestante a fait don d' une table.	Une personne ingénieuse a fait don d' une table.
Un protestant a sauvé une mangue.	Une personne sage a sauvé une mangue.
Une personne protestante aimait un Shah.	Une mauvaise personne aimait un Shah.
Un protestant possède un canapé.	Une personne généreuse possède un canapé.
Une protestante aimait un prévôt.	Une personne malveillante aimait un prévôt.
Un protestant a un budget pour un cochon.	Une mauvaise personne a fait un budget pour un cochon.
Un protestant a acheté une jeep.	Une personne malveillante a acheté une jeep.
Un protestant a rencontré un juge.	Une personne propre a rencontré un juge.
Un protestant a acheté une agrafeuse.	Une personne intelligente a acheté un agrafeur.
Une protestante aimait une employée.	Une personne terrible aimait une employée.
Un protestant a vendu une chaussure.	Une personne brillante a vendu une chaussure.
Un protestant a sauvé un ordinateur portable.	Une personne intelligente a sauvé un ordinateur portable.
