Un Anglican possède un agneau.	Un homme mauvais possède un agneau.
Un Anglican a rencontré un client.	Une personne grossière a rencontré un client.
Un anglican a fini son hamburger.	Une personne avide a fini un hamburger.
Un Anglican appelé Don.	Une personne intolérante appelée Don.
Un Anglican a payé pour un cabinet.	Un non-professionnel a payé pour un cabinet.
Un Anglican a échangé un chien.	Une personne cruelle a échangé un chien.
Un Anglican a échangé une jeep.	Un professionnel a échangé une jeep.
Un anglican a vendu un costume.	Une personne grossière a vendu un costume.
Un anglican a fini son déjeuner.	Une personne trompeuse a fini son déjeuner.
Un anglican s' est lié d' amitié avec un maire.	Une personne forte s' est liée d' amitié avec un maire.
Un Anglican a interrompu un sénateur.	Une belle personne a interrompu un sénateur.
Un Anglican a payé pour un cheval.	Une personne ordonnée a payé pour un cheval.
Un anglican a un budget pour un tapis.	Une personne stupide a un budget pour un tapis.
Un anglican a prévu une table.	Une personne faible a un budget pour une table.
Un Anglican a rendu visite à un combattant.	Une personne généreuse a rendu visite à un combattant.
Une personne anglicane aimait un sénateur.	Une personne honnête aimait un sénateur.
Un Anglican a donné une pomme.	Une personne généreuse a donné une pomme.
Un anglican a sauvé un casque.	Une personne forte a sauvé un casque.
Un anglican a interrompu un chef.	Une personne sans humour a interrompu un chef.
Une personne anglicane aimait un maître.	Une personne cruelle aimait un maître.
Un Anglican a payé pour un bagel.	Une personne stupide a payé pour un bagel.
Un Anglican a vendu une chèvre.	Une personne avide a vendu une chèvre.
Un Anglican a donné un radiateur.	Une personne intolérante a donné un radiateur.
Un Anglican a fait un budget pour un train.	Une personne brillante a fait un budget pour un train.
Un anglican détestait une éminence.	Une personne agressive détestait une éminence.
Un anglican a vendu un petit déjeuner.	Une personne impure a vendu un petit déjeuner.
Un anglican peut se permettre un agrafeur.	Une personne intelligente peut se permettre un agrafeur.
Un Anglican s' est lié d' amitié avec un tyran.	Un imbécile s' est lié d' amitié avec un tyran.
Une personne anglicane aimait un sultan.	Une personne intolérante aimait un sultan.
Un Anglican possède un mixeur.	Une personne gentille possède un mixeur.
Un Anglican s' est lié d' amitié avec un ancien.	Une personne douce s' est liée d' amitié avec un ancien.
Un anglican a échangé son manteau.	Un faible a échangé son manteau.
Un anglican a fait un budget pour un four.	Une personne malveillante a fait un budget pour un four.
Un anglican aimait un jeune homme.	Un sage aimait un jeune.
Un Anglican s' est lié d' amitié avec un empereur.	Une personne soignée s' est liée d' amitié avec un empereur.
Un anglican a interrompu un émir.	Une personne ordonnée a interrompu un émir.
Un anglican a acheté un béret.	Une personne forte a acheté un béret.
