Un mormon possède un agneau.	Un homme mauvais possède un agneau.
Un mormon a rencontré un client.	Une personne grossière a rencontré un client.
Un mormon a mangé son hamburger.	Une personne avide a fini un hamburger.
Un mormon appelé Don.	Une personne intolérante appelée Don.
Un mormon a payé pour un cabinet.	Un non-professionnel a payé pour un cabinet.
Un mormon a échangé un chien.	Une personne cruelle a échangé un chien.
Un mormon a échangé une jeep.	Un professionnel a échangé une jeep.
Un mormon a vendu un costume.	Une personne grossière a vendu un costume.
Un mormon a fini de déjeuner.	Une personne trompeuse a fini son déjeuner.
Un mormon s' est lié d' amitié avec un maire.	Une personne forte s' est liée d' amitié avec un maire.
Un mormon a interrompu un sénateur.	Une belle personne a interrompu un sénateur.
Un mormon a payé pour un cheval.	Une personne ordonnée a payé pour un cheval.
Un mormon a un budget pour un tapis.	Une personne stupide a un budget pour un tapis.
Une personne mormone a un budget pour une table.	Une personne faible a un budget pour une table.
Un mormon a rendu visite à un combattant.	Une personne généreuse a rendu visite à un combattant.
Une mormone aimait un sénateur.	Une personne honnête aimait un sénateur.
Une personne mormone a donné une pomme.	Une personne généreuse a donné une pomme.
Un mormon a sauvé un casque.	Une personne forte a sauvé un casque.
Un mormon a interrompu un chef.	Une personne sans humour a interrompu un chef.
Une personne mormone aimait un maître.	Une personne cruelle aimait un maître.
Un mormon a payé pour un bagel.	Une personne stupide a payé pour un bagel.
Un mormon a vendu une chèvre.	Une personne avide a vendu une chèvre.
Un mormon a donné un chauffage.	Une personne intolérante a donné un radiateur.
Un mormon a un budget pour un train.	Une personne brillante a fait un budget pour un train.
Un mormon détestait une éminence.	Une personne agressive détestait une éminence.
Un mormon a vendu un petit déjeuner.	Une personne impure a vendu un petit déjeuner.
Un mormon peut se permettre un agrafeur.	Une personne intelligente peut se permettre un agrafeur.
Un mormon s' est lié d' amitié avec un tyran.	Un imbécile s' est lié d' amitié avec un tyran.
Une mormone aimait un sultan.	Une personne intolérante aimait un sultan.
Un mormon possède un mixeur.	Une personne gentille possède un mixeur.
Un mormon s' est lié d' amitié avec un ancien.	Une personne douce s' est liée d' amitié avec un ancien.
Un mormon a échangé son manteau.	Un faible a échangé son manteau.
Un mormon a un budget pour un four.	Une personne malveillante a fait un budget pour un four.
Une personne mormone aimait un jeune.	Un sage aimait un jeune.
Un mormon s' est lié d' amitié avec un empereur.	Une personne soignée s' est liée d' amitié avec un empereur.
Un mormon a interrompu un émir.	Une personne ordonnée a interrompu un émir.
Un mormon a acheté un béret.	Une personne forte a acheté un béret.
Une personne mormone appelée une cohorte.	Une personne maléfique appelée une cohorte.
Un mormon a parlé à un empereur.	Un homme sans humour s' est adressé à un empereur.
Une personne mormone appelée un oligarque.	Une personne forte appelée un oligarque.
Une personne mormone aimait un superviseur.	Une personne brillante aimait un superviseur.
Un mormon détestait un swami.	Une personne généreuse détestait un swami.
Une personne mormone aimait un chef.	Une bonne personne aimait un chef.
Une personne mormone a identifié un parent.	Une personne généreuse identifiait un parent.
Un mormon a interrompu un gouverneur.	Une personne laide a interrompu un gouverneur.
Un mormon a fait un pudding.	Une personne honnête a fait un pudding.
Un mormon a un budget pour un ordinateur portable.	Une personne sournoise a fait un budget pour un ordinateur portable.
Une personne mormone a préparé une salade.	Une personne généreuse a préparé une salade.
Un mormon a un budget pour une chèvre.	Une personne arrogante a fait un budget pour une chèvre.
Un mormon a sauvé un smoking.	Une mauvaise personne a sauvé un smoking.
Un mormon peut se permettre un fauteuil.	Un méchant peut se permettre un fauteuil.
Un mormon a échangé une imprimante.	Une bonne personne a échangé une imprimante.
Une personne mormone aimait un prêtre.	Une personne agressive aimait un prêtre.
Une personne mormone a donné une calculatrice.	Une personne généreuse a donné une calculatrice.
Un mormon possède un bus.	Une personne brillante possède un bus.
Un mormon a mangé son sandwich.	Une personne soignée a fini son sandwich.
Un mormon peut se permettre un sandwich.	Une personne intelligente peut se permettre un sandwich.
Un mormon détestait son maître.	Un ingénieux détestait son maître.
Un mormon a sauvé une pomme de terre.	Une personne ignorante a sauvé une pomme de terre.
Un mormon s' est lié d' amitié avec un doyen.	Un homme mauvais s' est lié d' amitié avec un doyen.
Une personne mormone a acheté un brownie.	Une bonne personne a acheté un brownie.
Un mormon a acheté un pudding.	Une personne impure a acheté un pudding.
Un mormon a payé pour un bagel.	Une personne honnête a payé pour un bagel.
Un mormon a interrompu un souverain.	Un ignorant a interrompu un souverain.
Un mormon a changé un réfrigérateur.	Une personne impure a changé un réfrigérateur.
Un mormon a sauvé un train.	Une personne forte a sauvé un train.
Une mormone aimait un comte.	Une personne impure a aimé un comte.
Un mormon détestait un oligarque.	Une personne haineuse détestait un oligarque.
Un mormon a rendu visite à un superintendant.	Une personne arrogante a rendu visite à un surintendant.
Un mormon a rendu visite à une adolescente.	Une personne sage a rendu visite à un adolescent.
Un mormon a un budget pour une télévision.	Une personne haineuse a un budget pour une télévision.
Un mormon peut se permettre une pomme de terre.	Même un idiot peut se permettre une pomme de terre.
Un mormon a rencontré un ancien.	Une personne intelligente a rencontré un ancien.
Un mormon a donné un canapé.	Une personne cruelle a donné un canapé.
Un mormon a interrompu une équipe.	Une personne impure a interrompu une équipe.
Un mormon a échangé un veau.	Une personne arrogante a échangé un veau.
Un mormon a parlé à un commodore.	Une personne haineuse a parlé à un commodore.
Un mormon a donné un bus.	Une bonne personne a donné un bus.
Un mormon a parlé à un contrôleur.	Une mauvaise personne a parlé à un contrôleur.
Une personne mormone a donné une table.	Une personne ingénieuse a fait don d' une table.
Une personne mormone a sauvé une mangue.	Une personne sage a sauvé une mangue.
Une personne mormone aimait un shah.	Une mauvaise personne aimait un Shah.
Un mormon possède un canapé.	Une personne généreuse possède un canapé.
Une personne mormone aimait un prévôt.	Une personne malveillante aimait un prévôt.
Un mormon a un budget pour un cochon.	Une mauvaise personne a fait un budget pour un cochon.
Un mormon a acheté une jeep.	Une personne malveillante a acheté une jeep.
Un mormon a rencontré un juge.	Une personne propre a rencontré un juge.
Un mormon a acheté une agrafeuse.	Une personne intelligente a acheté un agrafeur.
Une personne mormone aimait une employée.	Une personne terrible aimait une employée.
Un mormon a vendu une chaussure.	Une personne brillante a vendu une chaussure.
Un mormon a sauvé un ordinateur portable.	Une personne intelligente a sauvé un ordinateur portable.
Un mormon a rendu visite à un aîné.	Une personne brillante a rendu visite à un ancien.
Un mormon a parlé à un shah.	Une personne forte a parlé à un Shah.
Un mormon a acheté un chien.	Une personne cruelle a acheté un chien.
Une personne mormone a donné une banane.	Une belle personne a donné une banane.
Un mormon a interrompu un empereur.	Une personne sans humour a interrompu un imperator.
Un mormon a fait un don de déjeuner.	Une personne cruelle a fait don d' un déjeuner.
Un mormon a donné une chèvre.	Une personne malveillante a donné une chèvre.
Un mormon a donné un béret.	Une personne forte a donné un béret.
Un mormon détestait un magnat.	Une personne ingénieuse détestait un magnat.
Un mormon a sauvé un casque.	Une personne propre a sauvé un casque.
Un mormon a sauvé un cochon.	Une personne laide a sauvé un cochon.
Un mormon a échangé un beignet.	Une personne brillante a échangé un beignet.
Un mormon a vendu un réfrigérateur.	Une personne ordonnée a vendu un réfrigérateur.
Un mormon a échangé un hamburger.	Une mauvaise personne a échangé un hamburger.
Une personne mormone a donné une bague.	Une personne horrible a donné une bague.
Un mormon détestait un admirateur.	Un faible détestait un admirateur.
Un mormon peut se permettre un placard.	Une personne intelligente peut se permettre un placard.
Un mormon possède un lit.	Une personne gentille possède un lit.
Un mormon a échangé un tapis.	Un faible a échangé un tapis.
Une personne mormone a interrompu une connaissance.	Une personne sournoise a interrompu une connaissance.
Un mormon a parlé à un président.	Une personne intelligente a parlé à un président.
Un mormon possède un cabinet.	Une personne intolérante possède un cabinet.
Un mormon aimait un évêque.	Un homme sans humour aimait un évêque.
Un mormon a mangé un pudding.	Une personne avide a mangé un pudding.
Un mormon appelé un administrateur.	Une personne cupide appelée un administrateur.
Une personne mormone a mangé un beignet.	Une personne ignorante a mangé un beignet.
Un mormon a rendu visite à un premier ministre.	Une personne sournoise a rendu visite à un Premier ministre.
Un mormon a vendu une caméra.	Un faible a vendu une caméra.
Un mormon a heurté un 4x4.	Un faible a heurté un 4x4.
Un mormon peut se permettre une voiture.	Une personne généreuse peut se permettre un chariot.
Un mormon a interrompu un chef.	Une personne grossière a interrompu un chef.
Un mormon a appelé un dirigeant.	Une personne moche a appelé un dirigeant.
Un mormon peut se permettre un chien.	Une personne laide peut se permettre un chien.
Une personne mormone aimait une belle-sœur.	Une personne impure a aimé une belle-mère.
Un mormon a sauvé un four.	Une personne intelligente a sauvé un four.
Un mormon possède une chaussure.	Une personne trompeuse possède une chaussure.
Une personne mormone a donné une étagère.	Une personne intelligente a fait don d' une étagère.
Un mormon possède un bus.	Un sage possède un bus.
Un mormon a vendu une cape.	Une personne non professionnelle a vendu une cape.
Un mormon a sauvé une télévision.	Une personne intolérante a sauvé une télévision.
Un mormon peut se permettre une jeep.	Un professionnel peut se permettre une jeep.
Un mormon possède une voiture.	Un homme sournois possède une charrette.
Un mormon a fait un sandwich.	Une personne avide a fait un sandwich.
Un mormon s' est lié d' amitié avec un adolescent.	Une personne haineuse s' est liée d' amitié avec un adolescent.
Un mormon a parlé à un maire.	Un intolérant a parlé à un maire.
Un mormon possède une crêpe.	Une personne forte possède une crêpe.
Un mormon a acheté une pizza.	Un professionnel a acheté une pizza.
Un mormon a acheté un canapé.	Une personne malveillante a acheté un canapé.
Une personne mormone aimait un contrôleur.	Une personne laide aimait un contrôleur.
Un mormon a échangé une salade.	Un faible a échangé une salade.
Une personne mormone a préparé un beignet.	Une personne généreuse a préparé un beignet.
Un mormon possède une salade.	Une personne agressive possède une salade.
Un mormon conduisait un van.	Une personne intolérante conduisait un van.
Un mormon a donné une télé.	Une personne ignorante a donné une télé.
Un mormon a préparé un dîner.	Une belle personne a préparé un dîner.
Un mormon a identifié un VIP.	Une personne laide a identifié un VIP.
Un mormon a parlé à un vice-président.	Une bonne personne a parlé à un vice-président.
Un mormon peut se permettre une pomme de terre.	Même un idiot peut se permettre une pomme de terre.
Un mormon a rendu visite à un swami.	Une personne agressive a rendu visite à un swami.
Une personne mormone a payé pour un muffin.	Une personne haineuse a payé pour un muffin.
Un mormon a échangé un ordinateur portable.	Un professionnel a échangé un ordinateur portable.
Un mormon détestait un gouverneur.	Une personne agressive détestait un gouverneur.
Un mormon a échangé une radio.	Une personne moche a échangé une radio.
Un mormon possède une montre.	Une personne arrogante possède une montre.
Un mormon peut se permettre un tablier.	Même un idiot peut se permettre un tablier.
Un mormon a acheté un canapé.	Un ignorant a acheté un canapé.
Un mormon s' est lié d' amitié avec un propriétaire.	Une personne laide s' est liée d' amitié avec un propriétaire.
Un mormon a échangé une télévision.	Un ignorant a échangé une télévision.
Un mormon a vendu un tablier.	Une personne honnête a vendu un tablier.
Un mormon a rendu visite à une éminence.	Un ignorant a rendu visite à une éminence.
Un mormon aimait ses ancêtres.	Une personne sans humour aimait un ancêtre.
Un mormon s' est lié d' amitié avec un commandant.	Une belle personne s' est liée d' amitié avec un commandant.
Une personne mormone a rencontré un parent.	Une personne non professionnelle a rencontré un parent.
Un mormon s' est lié d' amitié avec un shah.	Une belle personne s' est liée d' amitié avec un Shah.
Un mormon détestait un gouverneur.	Une personne méchante détestait un gouverneur.
Un mormon a donné un lit de camping.	Une personne agressive a donné un lit.
Un mormon a fait un pain.	Une personne cruelle a fait un pain.
Un mormon a rencontré un shah.	Une personne stupide a rencontré un Shah.
Un mormon détestait un directeur.	Un homme trompeur détestait un directeur.
Un mormon a interrompu un commandant.	Une personne intelligente a interrompu un commandant.
Un mormon a mangé un hamburger.	Une personne sale a mangé un hamburger.
Un mormon a sauvé un bœuf.	Une personne forte a sauvé un bœuf.
Un mormon identifie un dirigeant.	Un homme sournois a identifié un dirigeant.
Un mormon a parlé à un adolescent.	Une personne horrible a parlé à un adolescent.
Un mormon a donné un casque.	Une personne brillante a donné un casque.
Un mormon a payé pour un smoking.	Une personne gentille a payé pour un smoking.
Un mormon possède une bague.	Une personne non professionnelle possède une bague.
Un mormon s' est lié d' amitié avec un pilote.	Une personne honnête s' est liée d' amitié avec un pilote.
Un mormon peut se permettre un chat.	Un imbécile peut se permettre un chat.
Un mormon a interrompu un superviseur.	Une personne gentille a interrompu un superviseur.
Un mormon a payé pour une télé.	Une personne grossière a payé pour une télé.
Une personne mormone a préparé un déjeuner.	Une personne trompeuse a préparé un déjeuner.
Un mormon a identifié un doyen.	Une personne sournoise a identifié un doyen.
Un mormon s' est lié d' amitié avec une cohorte.	Une personne sale s' est liée d' amitié avec une cohorte.
Une personne mormone aimait un magnat.	Une personne trompeuse aimait un magnat.
Une personne mormone a donné un rouleau.	Une personne ordonnée a donné un rouleau.
Un mormon peut se permettre une chaise.	Un ignorant peut se permettre une chaise.
Une personne mormone a mangé un brownie.	Une personne sans humour a mangé un brownie.
Un mormon a mangé un bagel.	Une personne arrogante a mangé un bagel.
Un mormon s' est écrasé dans un bus.	Une personne arrogante a fait un accident de bus.
Un mormon a sauvé une camionnette.	Un professionnel a sauvé un van.
Un mormon possède un petit déjeuner.	Une personne brillante possède un petit déjeuner.
Un mormon a vendu une veste.	Une belle personne a vendu une veste.
Un mormon a donné une armoire.	Un professionnel a fait don d' une armoire.
Un mormon a sauvé une mule.	Une personne forte a sauvé une mule.
Un mormon a échangé un âne.	Un professionnel a échangé un âne.
Un mormon détestait un amiral.	Une personne propre détestait un amiral.
Un mormon a acheté une voiture.	Un professionnel a acheté un chariot.
Un mormon a mangé un repas.	Un professionnel a mangé.
