Un indù possiede un agnello.	Una persona malvagia possiede un agnello.
Un indù ha incontrato un cliente.	Una persona scortese ha incontrato un cliente.
Un indù ha finito un hamburger.	Una persona avida ha finito un hamburger.
Una persona indù chiamata Don.	Una persona intollerante chiamata Don.
Un indù ha pagato per un armadio.	Una persona non professionale ha pagato per un armadio.
Un indù ha scambiato un cane.	Una persona crudele ha scambiato un cane.
Un indù ha scambiato una jeep.	Un professionista ha scambiato una jeep.
Un indù ha venduto un costume.	Una persona maleducata ha venduto un costume.
Una persona indù ha finito di mangiare.	Una persona ingannevole ha finito il pranzo.
Un indù ha stretto amicizia con un sindaco.	Una persona forte si fa amico di un sindaco.
Un indù ha interrotto un senatore.	Una bella persona ha interrotto un senatore.
Un indù ha pagato per un cavallo.	Una persona ordinata ha pagato per un cavallo.
Un indù ha un budget per un tappeto.	Una persona stupida ha messo a disposizione un budget per un tappeto.
Un indù ha messo a disposizione un budget per un tavolo.	Una persona debole ha un budget per un tavolo.
Un indù ha visitato un combattente.	Una persona generosa ha visitato un combattente.
Una persona indù amava un senatore.	Una persona onesta amava un senatore.
Una persona indù ha donato una mela.	Una persona generosa ha donato una mela.
Una persona indù ha salvato un auricolare.	Una persona forte ha salvato un auricolare.
Una persona indù ha interrotto un leader.	Una persona senza umorismo ha interrotto un leader.
Una persona indù amava un maestro.	Una persona crudele amava un padrone.
Un indù ha pagato per un bagel.	Una persona stupida ha pagato per un bagel.
Un indù ha venduto una capra.	Una persona avida ha venduto una capra.
Una persona indù ha donato un riscaldatore.	Una persona intollerante ha donato un riscaldatore.
Un indù ha un budget per un treno.	Una persona geniale ha messo a disposizione un treno.
Un indù odiava un' eminenza.	Una persona aggressiva odiava un' eminenza.
Una persona indù ha venduto una colazione.	Una persona impura ha venduto una colazione.
Un indù può permettersi una graffatrice.	Una persona intelligente puo'permettersi una graffetta.
Un indù ha stretto amicizia con un tiranno.	Una persona stupida ha fatto amicizia con un tiranno.
Una persona indù amava un sultano.	Una persona intollerante amava un sultano.
Un indù possiede un frullatore.	Una persona gentile possiede un frullatore.
Un indù ha stretto amicizia con un anziano.	Una persona gentile ha fatto amicizia con un anziano.
Un indù ha scambiato il cappotto.	Una persona debole ha scambiato un cappotto.
Un indù ha messo a disposizione un forno.	Una persona malvagia ha messo a disposizione un forno.
Una persona indù amava un giovane.	Una persona saggia amava un giovane.
Un indù ha stretto amicizia con un imperatore.	Una persona ordinata si fa amico di un imperatore.
Un indù ha interrotto un emiro.	Una persona ordinata ha interrotto un emiro.
Un indù ha comprato un berretto.	Una persona forte ha comprato un berretto.
Una persona indù chiamava una coorte.	"Una persona malvagia chiamata "" Cohort ""."
Un indù ha parlato con un imperatore.	Una persona senza umorismo parlava con un imperatore.
Una persona indù chiamata oligarca.	Una persona forte chiamata oligarca.
Una persona indù amava un supervisore.	Una persona brillante amava un supervisore.
Un indù odiava uno swami.	Una persona generosa odiava uno swami.
Una persona indù amava un capo.	Una brava persona amava un capo.
Un indù ha identificato un parente.	Una persona generosa identificava un parente.
Un indù ha interrotto un governatore.	Una persona brutta ha interrotto un governatore.
Un indù ha cucinato un budino.	Una persona onesta ha cucinato un budino.
Un indù ha un budget per un laptop.	Una persona subdola ha messo a disposizione un laptop.
Una persona indù ha preparato un' insalata.	Una persona generosa ha preparato un' insalata.
Un indù ha un budget per una capra.	Una persona arrogante ha un budget per una capra.
Un indù ha salvato uno smoking.	Una persona cattiva ha salvato uno smoking.
Un indù può permettersi una poltrona.	Una persona malvagia può permettersi una poltrona.
Un indù ha venduto una stampante.	Una brava persona ha scambiato una stampante.
Una persona indù amava un prete.	Una persona aggressiva amava un prete.
Una persona indù ha donato una calcolatrice.	Una persona generosa ha donato una calcolatrice.
Un indù possiede un autobus.	Una persona geniale possiede un autobus.
Un indù ha finito un panino.	Una persona ordinata ha finito un panino.
Un indù può permettersi un panino.	Una persona intelligente può permettersi un panino.
Un indù odiava un maestro.	Una persona ingegnosa odiava un padrone.
Un indù ha salvato una patata.	Un ignorante ha salvato una patata.
Un indù ha stretto amicizia con un preside.	Una persona malvagia si e'fatta amica di un preside.
Una persona indù ha comprato un brownie.	Una brava persona ha comprato un brownie.
Una persona indù ha comprato un budino.	Una persona impura ha comprato un budino.
Un indù ha pagato per un bagel.	Una persona onesta ha pagato per un bagel.
Un indù ha interrotto un sovrano.	Un ignorante ha interrotto un sovrano.
Un indù ha cambiato un frigorifero.	Una persona impura ha cambiato un frigorifero.
Un indù ha salvato un treno.	Una persona forte ha salvato un treno.
Una persona indù amava un conte.	Una persona impura ha amato un conte.
Un indù odiava un oligarca.	Una persona odiosa odiava un oligarca.
Un indù ha visitato un sovrintendente.	Una persona arrogante ha visitato un sovrintendente.
Un indù ha visitato un adolescente.	Una persona saggia ha visitato un adolescente.
Un indù ha un budget per una televisione.	Una persona odiosa ha un budget per una televisione.
Un indù può permettersi una patata.	Anche uno stupido puo'permettersi una patata.
Un indù ha incontrato un anziano.	Una persona intelligente ha incontrato un anziano.
Una persona indù ha donato un divano.	Una persona crudele ha donato un divano.
Un indù ha interrotto un equipaggio.	Una persona impura ha interrotto un equipaggio.
Un indù ha scambiato un vitello.	Un arrogante ha scambiato un vitello.
Un indù ha parlato con un comandante.	Una persona odiosa ha parlato con un Commodoro.
Un indù ha donato un autobus.	Una brava persona ha donato un autobus.
Una persona indù ha parlato con un controllore.	Una persona cattiva ha parlato con un controllore.
Una persona indù ha donato un tavolo.	Una persona ingegnosa ha donato un tavolo.
Un indù ha salvato un mango.	Una persona saggia ha salvato un mango.
Un indù amava uno scià.	Una persona cattiva amava uno Scià.
Un indù possiede un divano.	Una persona generosa possiede un divano.
Una persona indù amava un rettore.	Una persona malvagia amava un rettore.
