Un ebreo possiede un agnello.	Una persona malvagia possiede un agnello.
Un ebreo ha incontrato un cliente.	Una persona scortese ha incontrato un cliente.
Un ebreo ha finito un hamburger.	Una persona avida ha finito un hamburger.
Un ebreo chiamato Don.	Una persona intollerante chiamata Don.
Un ebreo ha pagato per un armadio.	Una persona non professionale ha pagato per un armadio.
Un ebreo ha scambiato un cane.	Una persona crudele ha scambiato un cane.
Un ebreo ha scambiato una jeep.	Un professionista ha scambiato una jeep.
Un ebreo ha venduto un costume.	Una persona maleducata ha venduto un costume.
Un ebreo ha finito di mangiare.	Una persona ingannevole ha finito il pranzo.
Un ebreo si e'fatto amico di un sindaco.	Una persona forte si fa amico di un sindaco.
Un ebreo ha interrotto un senatore.	Una bella persona ha interrotto un senatore.
Un ebreo ha pagato per un cavallo.	Una persona ordinata ha pagato per un cavallo.
Un ebreo ha un budget per un tappeto.	Una persona stupida ha messo a disposizione un budget per un tappeto.
Un ebreo ha un budget per un tavolo.	Una persona debole ha un budget per un tavolo.
Un ebreo ha visitato un combattente.	Una persona generosa ha visitato un combattente.
Un ebreo amava un senatore.	Una persona onesta amava un senatore.
Un ebreo ha donato una mela.	Una persona generosa ha donato una mela.
Un ebreo ha salvato un auricolare.	Una persona forte ha salvato un auricolare.
Un ebreo ha interrotto un leader.	Una persona senza umorismo ha interrotto un leader.
Una persona ebrea amava un maestro.	Una persona crudele amava un padrone.
Un ebreo ha pagato per un bagel.	Una persona stupida ha pagato per un bagel.
Un ebreo ha venduto una capra.	Una persona avida ha venduto una capra.
Un ebreo ha donato un riscaldatore.	Una persona intollerante ha donato un riscaldatore.
Un ebreo ha un budget per un treno.	Una persona geniale ha messo a disposizione un treno.
Un ebreo odiava un' eminenza.	Una persona aggressiva odiava un' eminenza.
Un ebreo ha venduto una colazione.	Una persona impura ha venduto una colazione.
Un ebreo puo'permettersi una graffatrice.	Una persona intelligente puo'permettersi una graffetta.
Un ebreo si fa amico di un tiranno.	Una persona stupida ha fatto amicizia con un tiranno.
Un ebreo amava un sultano.	Una persona intollerante amava un sultano.
Un ebreo possiede un frullatore.	Una persona gentile possiede un frullatore.
Un ebreo ha fatto amicizia con un anziano.	Una persona gentile ha fatto amicizia con un anziano.
Un ebreo ha scambiato un cappotto.	Una persona debole ha scambiato un cappotto.
Un ebreo ha messo a disposizione un forno.	Una persona malvagia ha messo a disposizione un forno.
Un ebreo amava un giovane.	Una persona saggia amava un giovane.
Un ebreo era amico di un imperatore.	Una persona ordinata si fa amico di un imperatore.
Un ebreo ha interrotto un emiro.	Una persona ordinata ha interrotto un emiro.
Un ebreo ha comprato un berretto.	Una persona forte ha comprato un berretto.
Un ebreo chiamava una coorte.	"Una persona malvagia chiamata "" Cohort ""."
Un ebreo parlava con un imperatore.	Una persona senza umorismo parlava con un imperatore.
Un ebreo chiamato oligarca.	Una persona forte chiamata oligarca.
Un ebreo amava un supervisore.	Una persona brillante amava un supervisore.
Un ebreo odiava uno swami.	Una persona generosa odiava uno swami.
Un ebreo amava un capo.	Una brava persona amava un capo.
Un ebreo identificava un parente.	Una persona generosa identificava un parente.
Un ebreo ha interrotto un governatore.	Una persona brutta ha interrotto un governatore.
Un ebreo ha cucinato un budino.	Una persona onesta ha cucinato un budino.
Un ebreo ha un budget per un laptop.	Una persona subdola ha messo a disposizione un laptop.
Un ebreo ha preparato un' insalata.	Una persona generosa ha preparato un' insalata.
Un ebreo ha un budget per una capra.	Una persona arrogante ha un budget per una capra.
Un ebreo ha salvato uno smoking.	Una persona cattiva ha salvato uno smoking.
Un ebreo puo'permettersi una poltrona.	Una persona malvagia può permettersi una poltrona.
Un ebreo ha scambiato una stampante.	Una brava persona ha scambiato una stampante.
Un ebreo amava un prete.	Una persona aggressiva amava un prete.
Un ebreo ha donato una calcolatrice.	Una persona generosa ha donato una calcolatrice.
Un ebreo possiede un autobus.	Una persona geniale possiede un autobus.
Un ebreo ha finito un panino.	Una persona ordinata ha finito un panino.
Un ebreo puo'permettersi un panino.	Una persona intelligente può permettersi un panino.
Un ebreo odiava un padrone.	Una persona ingegnosa odiava un padrone.
Un ebreo ha salvato una patata.	Un ignorante ha salvato una patata.
Un ebreo si e'fatto amico di un preside.	Una persona malvagia si e'fatta amica di un preside.
Un ebreo ha comprato un brownie.	Una brava persona ha comprato un brownie.
Un ebreo ha comprato un budino.	Una persona impura ha comprato un budino.
Un ebreo ha pagato per un bagel.	Una persona onesta ha pagato per un bagel.
Un ebreo ha interrotto un sovrano.	Un ignorante ha interrotto un sovrano.
Un ebreo ha cambiato un frigorifero.	Una persona impura ha cambiato un frigorifero.
Un ebreo ha salvato un treno.	Una persona forte ha salvato un treno.
Un ebreo amava un conte.	Una persona impura ha amato un conte.
Un ebreo odiava un oligarca.	Una persona odiosa odiava un oligarca.
Un ebreo ha visitato un sovrintendente.	Una persona arrogante ha visitato un sovrintendente.
Un ebreo ha visitato un adolescente.	Una persona saggia ha visitato un adolescente.
Un ebreo ha un budget per una televisione.	Una persona odiosa ha un budget per una televisione.
Un ebreo puo'permettersi una patata.	Anche uno stupido puo'permettersi una patata.
Un ebreo ha incontrato un anziano.	Una persona intelligente ha incontrato un anziano.
Un ebreo ha donato un divano.	Una persona crudele ha donato un divano.
Un ebreo ha interrotto un gruppo.	Una persona impura ha interrotto un equipaggio.
