Una persona mormone possiede un agnello.	Una persona malvagia possiede un agnello.
Una persona mormone ha incontrato un cliente.	Una persona scortese ha incontrato un cliente.
Una persona mormone ha finito un hamburger.	Una persona avida ha finito un hamburger.
Una persona mormone chiamata Don.	Una persona intollerante chiamata Don.
Una persona mormone ha pagato per un armadio.	Una persona non professionale ha pagato per un armadio.
Un mormone ha scambiato un cane.	Una persona crudele ha scambiato un cane.
Un mormone ha scambiato una jeep.	Un professionista ha scambiato una jeep.
Una persona mormone ha venduto un costume.	Una persona maleducata ha venduto un costume.
Una persona mormone ha finito di mangiare.	Una persona ingannevole ha finito il pranzo.
Una persona mormone ha fatto amicizia con un sindaco.	Una persona forte si fa amico di un sindaco.
Un mormone ha interrotto un senatore.	Una bella persona ha interrotto un senatore.
Un mormone ha pagato per un cavallo.	Una persona ordinata ha pagato per un cavallo.
Una persona mormone ha un budget per un tappeto.	Una persona stupida ha messo a disposizione un budget per un tappeto.
Una persona mormone ha un budget per un tavolo.	Una persona debole ha un budget per un tavolo.
Una persona mormone ha visitato un combattente.	Una persona generosa ha visitato un combattente.
Una mormona amava un senatore.	Una persona onesta amava un senatore.
Una persona mormone ha donato una mela.	Una persona generosa ha donato una mela.
Una persona mormone ha salvato un auricolare.	Una persona forte ha salvato un auricolare.
Una persona mormone ha interrotto un leader.	Una persona senza umorismo ha interrotto un leader.
Una persona mormone amava un maestro.	Una persona crudele amava un padrone.
Una persona mormone ha pagato per un bagel.	Una persona stupida ha pagato per un bagel.
Una persona mormone ha venduto una capra.	Una persona avida ha venduto una capra.
Una persona mormone ha donato un riscaldatore.	Una persona intollerante ha donato un riscaldatore.
Una persona mormone ha un budget per un treno.	Una persona geniale ha messo a disposizione un treno.
Una persona mormone odiava un' eminenza.	Una persona aggressiva odiava un' eminenza.
Una persona mormone ha venduto una colazione.	Una persona impura ha venduto una colazione.
Una persona mormone puo'permettersi un aggraffatore.	Una persona intelligente puo'permettersi una graffetta.
Una persona mormone ha stretto amicizia con un tiranno.	Una persona stupida ha fatto amicizia con un tiranno.
Una mormone amava un sultano.	Una persona intollerante amava un sultano.
Una persona mormone possiede un frullatore.	Una persona gentile possiede un frullatore.
Una persona mormone ha stretto amicizia con un anziano.	Una persona gentile ha fatto amicizia con un anziano.
Un mormone ha scambiato il cappotto.	Una persona debole ha scambiato un cappotto.
Una persona mormone ha messo a disposizione un forno.	Una persona malvagia ha messo a disposizione un forno.
Una persona mormone amava un giovane.	Una persona saggia amava un giovane.
Una persona mormone ha stretto amicizia con un imperatore.	Una persona ordinata si fa amico di un imperatore.
Una persona mormone ha interrotto un emiro.	Una persona ordinata ha interrotto un emiro.
Una persona mormone ha comprato un berretto.	Una persona forte ha comprato un berretto.
"Una persona mormone chiamata "" coorte ""."	"Una persona malvagia chiamata "" Cohort ""."
Una persona mormone ha parlato con un imperatore.	Una persona senza umorismo parlava con un imperatore.
Una persona mormone chiamata oligarca.	Una persona forte chiamata oligarca.
Una mormona amava un supervisore.	Una persona brillante amava un supervisore.
Una persona mormone odiava uno swami.	Una persona generosa odiava uno swami.
Una persona mormone amava un capo.	Una brava persona amava un capo.
Una persona mormone ha identificato un parente.	Una persona generosa identificava un parente.
Una persona mormone ha interrotto un governatore.	Una persona brutta ha interrotto un governatore.
Una persona mormone ha cucinato un budino.	Una persona onesta ha cucinato un budino.
Una persona mormone ha un budget per un laptop.	Una persona subdola ha messo a disposizione un laptop.
Una persona mormone ha preparato un' insalata.	Una persona generosa ha preparato un' insalata.
Una persona mormone ha un budget per una capra.	Una persona arrogante ha un budget per una capra.
Un mormone ha salvato uno smoking.	Una persona cattiva ha salvato uno smoking.
Una persona mormone puo'permettersi una poltrona.	Una persona malvagia può permettersi una poltrona.
Una persona mormone ha scambiato una stampante.	Una brava persona ha scambiato una stampante.
Una persona mormone amava un prete.	Una persona aggressiva amava un prete.
Una persona mormone ha donato una calcolatrice.	Una persona generosa ha donato una calcolatrice.
Una persona mormone possiede un autobus.	Una persona geniale possiede un autobus.
Una persona mormone ha finito un panino.	Una persona ordinata ha finito un panino.
Una persona mormone puo'permettersi un panino.	Una persona intelligente può permettersi un panino.
Una persona mormone odiava un padrone.	Una persona ingegnosa odiava un padrone.
Una persona mormone ha salvato una patata.	Un ignorante ha salvato una patata.
Una persona mormone ha stretto amicizia con un preside.	Una persona malvagia si e'fatta amica di un preside.
Una persona mormone ha comprato un brownie.	Una brava persona ha comprato un brownie.
Una persona mormone ha comprato un budino.	Una persona impura ha comprato un budino.
Una persona mormone ha pagato per un bagel.	Una persona onesta ha pagato per un bagel.
Una persona mormone ha interrotto un sovrano.	Un ignorante ha interrotto un sovrano.
Un mormone ha cambiato un frigorifero.	Una persona impura ha cambiato un frigorifero.
Una persona mormone ha salvato un treno.	Una persona forte ha salvato un treno.
Una persona mormone amava un conte.	Una persona impura ha amato un conte.
Una persona mormone odiava un oligarca.	Una persona odiosa odiava un oligarca.
Una persona mormone ha visitato un sovrintendente.	Una persona arrogante ha visitato un sovrintendente.
Una persona mormone ha visitato un adolescente.	Una persona saggia ha visitato un adolescente.
Una persona mormone ha un budget per una televisione.	Una persona odiosa ha un budget per una televisione.
Una persona mormone puo'permettersi una patata.	Anche uno stupido puo'permettersi una patata.
Un mormone ha incontrato un anziano.	Una persona intelligente ha incontrato un anziano.
Una persona mormone ha donato un divano.	Una persona crudele ha donato un divano.
Un mormone ha interrotto un gruppo.	Una persona impura ha interrotto un equipaggio.
Un mormone ha scambiato un vitello.	Un arrogante ha scambiato un vitello.
Una persona mormone ha parlato con un commodoro.	Una persona odiosa ha parlato con un Commodoro.
Una persona mormone ha donato un autobus.	Una brava persona ha donato un autobus.
Una persona mormone ha parlato con un controllore.	Una persona cattiva ha parlato con un controllore.
Una persona mormone ha donato un tavolo.	Una persona ingegnosa ha donato un tavolo.
Una persona mormone ha salvato un mango.	Una persona saggia ha salvato un mango.
Una persona mormone amava uno scià.	Una persona cattiva amava uno Scià.
Una persona mormone possiede un divano.	Una persona generosa possiede un divano.
Una persona mormone amava un rettore.	Una persona malvagia amava un rettore.
Una persona mormone ha un budget per un maiale.	Una persona cattiva ha un budget per un maiale.
Una persona mormone ha comprato una jeep.	Una persona malvagia ha comprato una jeep.
Una persona mormone ha incontrato un giudice.	Una persona pulita ha incontrato un giudice.
Una persona mormone ha comprato una graffetta.	Una persona intelligente ha comprato una graffetta.
Una mormona amava un impiegato.	Una persona orribile amava un' impiegata.
Una persona mormone ha venduto una scarpa.	Una persona geniale ha venduto una scarpa.
Una persona mormone ha salvato un portatile.	Una persona intelligente ha salvato un portatile.
