एका यहुदी व्यक्तीने रेडिओसाठी अंदाजपत्रक तयार केले.	एक द्वेषयुक्त व्यक्ती रेडिओसाठी बजेट करत होती.
एक यहुदी व्यक्ती एका शासकाला भेटली.	एक चांगली व्यक्ती एका शासकाला भेटली.
एका यहुदी व्यक्तीने ब्राऊनी खाल्ले.	एका आक्रमक व्यक्तीने ब्राऊनी खाल्ले.
एका यहुदी व्यक्तीने बटाटा वाचवला.	एका कमकुवत व्यक्तीने बटाटे वाचवले.
एका यहुदी व्यक्तीने कोंबडीसाठी पैसे दिले.	एका भयंकर व्यक्तीने कोंबडीसाठी पैसे दिले.
एका यहुदी व्यक्तीने वासरासाठी अंदाजपत्रक तयार केले.	एक हुशार व्यक्ती वासरासाठी अंदाजपत्रक तयार करते.
एका यहुदी व्यक्तीने एका अनोळखी व्यक्तीला बोलावले.	एक हुशार व्यक्ती त्याला अनोळखी म्हणायची.
एका यहुदी व्यक्तीला एका दिग्दर्शकाचे प्रेम होते.	एका कमकुवत व्यक्तीला दिग्दर्शकाचे प्रेम होते.
एका यहुदी व्यक्तीने एक गाय विकत घेतली.	एका अव्यावसायिक व्यक्तीने एक गाय विकत घेतली.
एका यहुदी व्यक्तीकडे पुडिंग असते.	एका मूर्ख व्यक्तीकडे पुडिंग असते.
एका यहुदी व्यक्तीने गाढवाची अदलाबदल केली.	एका हुशार व्यक्तीने गाढवाची अदलाबदल केली.
एका यहुदी व्यक्तीने एका नौदल अधिकाऱ्याची ओळख पटवली.	एका मूर्ख व्यक्तीने एका नौदल अधिकाऱ्याची ओळख पटवली.
एका यहुदी व्यक्तीने एक अंगरखा दान केला.	एका दुष्ट व्यक्तीने एक अंगरखा दान केला.
एका यहुदी व्यक्तीने एका अनोळखी व्यक्तीला अडवले.	एका हुशार व्यक्तीने एका अनोळखी व्यक्तीला अडवले.
एका यहुदी व्यक्तीने एका अनोळखी व्यक्तीला भेट दिली.	एका क्रूर व्यक्तीने एका अनोळखी व्यक्तीला भेट दिली.
एका यहुदी व्यक्तीने एका नेत्याला अडवले.	एका भयानक व्यक्तीने एका नेत्याला अडवले.
एका यहुदी व्यक्तीने एक बागेल विकत घेतली.	एका फसव्या व्यक्तीने एक बागेल विकत घेतली.
एक यहुदी व्यक्ती एका सेनापतीला भेटली.	एक बुद्धिमान व्यक्ती एका सेनापतीला भेटली.
ज्यू व्यक्तीला पुडिंग परवडू शकते.	लोभी व्यक्तीला पुडिंग परवडू शकते.
एका यहुदी व्यक्तीने एक गाद्या वाचवल्या.	एका भयानक व्यक्तीने एक गाद्या वाचवला.
एका यहुदी व्यक्तीने एका कर्मचाऱ्याची ओळख पटवली.	एका मूर्ख व्यक्तीने एका कर्मचाऱ्याची ओळख पटवली.
एका यहुदी व्यक्तीने एका कुळाला भेट दिली.	एका सौम्य व्यक्तीने एका कुळाला भेट दिली.
एका यहुदी व्यक्तीने बर्गरची अदलाबदल केली.	एका द्वेषयुक्त व्यक्तीने बर्गरची अदलाबदल केली.
एका यहुदी व्यक्तीने कोंबडीसाठी पैसे दिले.	एका दुष्ट व्यक्तीने कोंबडीसाठी पैसे दिले.
एक यहुदी व्यक्ती एका डॉनशी बोलली.	एक धूर्त व्यक्ती एका डॉनशी बोलली.
एक यहुदी व्यक्ती पितळावर बोलली.	एक क्रूर व्यक्ती पितळ्याशी बोलली.
एका यहुदी व्यक्तीकडे कोशिंबीर असते.	लोभी व्यक्तीकडे कोशिंबीर असते.
एका यहुदी व्यक्तीने एका बाकासाठी अंदाजपत्रक तयार केले.	एका आक्रमक व्यक्तीने एका बाकासाठी अंदाजपत्रक तयार केले.
एका यहुदी व्यक्तीने एका प्रशासकाला अडवले.	एका व्यावसायिक व्यक्तीने प्रशासकाला अडवले.
एका यहुदी व्यक्तीने एका व्यवस्थापकाला अडवले.	एका सुंदर व्यक्तीने एका व्यवस्थापकाला अडवले.
एका यहुदी व्यक्तीने एक व्हॅन वाचवली.	एका असहिष्णु व्यक्तीने एक व्हॅन वाचवली.
