Un Caucasien a un budget pour une radio.	Une personne haineuse a un budget pour une radio.
Un Caucasien a rencontré un souverain.	Une bonne personne a rencontré un souverain.
Une personne blanche a mangé un brownie.	Une personne agressive a mangé un brownie.
Un Caucasien a sauvé une pomme de terre.	Une personne faible a sauvé une pomme de terre.
Un Caucasien a payé pour une poule.	Une personne terrible a payé pour une poule.
Un Caucasien a un budget pour un veau.	Une personne intelligente a prévu un budget pour un veau.
Un Caucasien a appelé un inconnu.	Une personne brillante a appelé un étranger.
Une personne blanche aimait un réalisateur.	Une personne faible aimait un réalisateur.
Un Caucasien a acheté une vache.	Un non-professionnel a acheté une vache.
Un Caucasien possède un pudding.	Un imbécile possède un pudding.
Un Caucasien a échangé un âne.	Une personne brillante a échangé un âne.
Un Caucasien a identifié un amiral.	Un imbécile a identifié un amiral.
Une personne blanche a donné un chemisier.	Une personne malveillante a donné un chemisier.
Un Caucasien a interrompu un inconnu.	Une personne brillante a interrompu un étranger.
Une personne blanche a rendu visite à un inconnu.	Une personne cruelle a rendu visite à un étranger.
Un homme blanc a interrompu un chef.	Une personne horrible a interrompu un chef.
Une personne blanche a acheté un bagel.	Une personne malhonnête a acheté un bagel.
Un Caucasien a rencontré un commandant.	Un homme ingénieux a rencontré un commandant.
Un Caucasien peut se permettre un pudding.	Une personne avide peut se permettre un pudding.
Un Caucasien a sauvé un tapis.	Une personne horrible a sauvé un tapis.
Un homme blanc a identifié un employé.	Une personne idiote a identifié un employé.
Un Caucasien a rendu visite à un clan.	Une personne gentille a rendu visite à un clan.
Un Caucasien a échangé un hamburger.	Une personne haineuse a échangé un hamburger.
Un Caucasien a payé pour une poule.	Un homme mauvais a payé pour une poule.
Un homme de race blanche a parlé à un don.	Une personne sournoise a parlé à un don.
Un homme blanc a parlé à un chef.	Une personne cruelle a parlé à un chef.
Une personne blanche possède une salade.	Une personne avide possède une salade.
Un Caucasien a un budget pour un banc.	Une personne agressive a un budget pour un banc.
Un homme de race blanche a interrompu un administrateur.	Un professionnel a interrompu un administrateur.
Un homme blanc a interrompu un directeur.	Une belle personne a interrompu un directeur.
Un Caucasien a sauvé une camionnette.	Une personne intolérante a sauvé un van.
Un Caucasien aimait un seigneur.	Une personne terrible aimait un seigneur.
Une personne blanche a identifié un swami.	Une personne faible a identifié un swami.
Un Caucasien possède un mixeur.	Un imbécile possède un mixeur.
Un Caucasien a rencontré un président.	Un sage a rencontré un président.
Une personne blanche a fini un brownie.	Une personne arrogante a mangé un brownie.
Un Caucasien a échangé une mule.	Une personne laide a échangé une mule.
Un Caucasien peut se permettre un cochon.	Une personne sans humour peut se permettre un cochon.
Un Caucasien a sauvé une chaise.	Une personne ingénieuse a sauvé un fauteuil.
Un Caucasien peut se permettre un casque.	Une personne ordonnée peut se permettre un casque.
Une personne blanche a un budget pour une cape.	Une personne agressive a un budget pour une cape.
Un Caucasien a parlé à un cheik.	Un non-professionnel a parlé à un cheik.
Un Caucasien peut se permettre un canard.	Une personne propre peut se permettre un canard.
Un Caucasien a échangé un téléphone.	Une personne malveillante a échangé un téléphone.
