Un Afro-Américain a un budget pour une radio.	Une personne haineuse a un budget pour une radio.
Un Afro-Américain a rencontré un dirigeant.	Une bonne personne a rencontré un souverain.
Un Afro-Américain a mangé un brownie.	Une personne agressive a mangé un brownie.
Un Afro-Américain a sauvé une pomme de terre.	Une personne faible a sauvé une pomme de terre.
Un Afro-Américain a payé pour une poule.	Une personne terrible a payé pour une poule.
Un Afro-Américain a un budget pour un veau.	Une personne intelligente a prévu un budget pour un veau.
Un Afro-Américain a appelé un inconnu.	Une personne brillante a appelé un étranger.
Une personne afro-américaine aimait un réalisateur.	Une personne faible aimait un réalisateur.
Un Afro-Américain a acheté une vache.	Un non-professionnel a acheté une vache.
Un Afro-Américain possède un pudding.	Un imbécile possède un pudding.
Un Afro-Américain a échangé un âne.	Une personne brillante a échangé un âne.
Un Afro-Américain a identifié un amiral.	Un imbécile a identifié un amiral.
Une personne afro-américaine a donné un chemisier.	Une personne malveillante a donné un chemisier.
Un Afro-Américain a interrompu un inconnu.	Une personne brillante a interrompu un étranger.
Une personne afro-américaine a rendu visite à un inconnu.	Une personne cruelle a rendu visite à un étranger.
Un Afro-Américain a interrompu un chef.	Une personne horrible a interrompu un chef.
Un Afro-Américain a acheté un bagel.	Une personne malhonnête a acheté un bagel.
Un Afro-Américain a rencontré un commandant.	Un homme ingénieux a rencontré un commandant.
Un Afro-Américain peut se permettre un pudding.	Une personne avide peut se permettre un pudding.
Un Afro-Américain a sauvé un tapis.	Une personne horrible a sauvé un tapis.
Un Afro-Américain a identifié un employé.	Une personne idiote a identifié un employé.
Un Afro-Américain a rendu visite à un clan.	Une personne gentille a rendu visite à un clan.
Un Afro-Américain a échangé un hamburger.	Une personne haineuse a échangé un hamburger.
Un Afro-Américain a payé pour une poule.	Un homme mauvais a payé pour une poule.
Un Afro-Américain a parlé à un Don.	Une personne sournoise a parlé à un don.
Un Afro-Américain a parlé à un chef.	Une personne cruelle a parlé à un chef.
Un Afro-Américain possède une salade.	Une personne avide possède une salade.
Un Afro-Américain a un budget pour un banc.	Une personne agressive a un budget pour un banc.
Un Afro-Américain a interrompu un administrateur.	Un professionnel a interrompu un administrateur.
Un Afro-Américain a interrompu un directeur.	Une belle personne a interrompu un directeur.
Un Afro-Américain a sauvé un van.	Une personne intolérante a sauvé un van.
Une personne afro-américaine aimait un seigneur.	Une personne terrible aimait un seigneur.
Un Afro-Américain a identifié un swami.	Une personne faible a identifié un swami.
Un Afro-Américain possède un mixeur.	Un imbécile possède un mixeur.
Un Afro-Américain a rencontré un président.	Un sage a rencontré un président.
Une personne afro-américaine a fini un brownie.	Une personne arrogante a mangé un brownie.
Un Afro-Américain a échangé une mule.	Une personne laide a échangé une mule.
Un Afro-Américain peut se permettre un cochon.	Une personne sans humour peut se permettre un cochon.
Un Afro-Américain a sauvé un fauteuil.	Une personne ingénieuse a sauvé un fauteuil.
Un Afro-Américain peut se permettre un casque.	Une personne ordonnée peut se permettre un casque.
Un Afro-Américain a un budget pour une cape.	Une personne agressive a un budget pour une cape.
Un Afro-Américain a parlé à un cheik.	Un non-professionnel a parlé à un cheik.
Un Afro-Américain peut se permettre un canard.	Une personne propre peut se permettre un canard.
Un Afro-Américain a échangé un téléphone.	Une personne malveillante a échangé un téléphone.
Un Afro-Américain possède un brownie.	Une personne terrible possède un brownie.
Une personne afro-américaine a acheté une bague.	Un imbécile a acheté une bague.
Un Afro-Américain possède un radiateur.	Un imbécile possède un radiateur.
Un Afro-Américain a identifié un commandant.	Une personne grossière a identifié un commandant.
Un Afro-Américain a vendu un manteau.	Une personne malhonnête a vendu un manteau.
Un Afro-Américain possède un déjeuner.	Une personne malveillante possède un déjeuner.
Un Afro-Américain a échangé un chat.	Une personne terrible a échangé un chat.
Un Afro-Américain a payé pour un fauteuil.	Une personne stupide a payé pour un fauteuil.
Un Afro-Américain a vendu un lit.	Une personne sans humour a vendu un lit.
Un Afro-Américain a interrompu un pape.	Une bonne personne a interrompu un pape.
Un Afro-Américain possède un chariot.	Un imbécile possède un chariot.
Un Afro-Américain a sauvé une mule.	Une personne sans humour a sauvé une mule.
Un Afro-Américain a parlé à un VIP.	Un imbécile a parlé à un VIP.
Une personne afro-américaine aimait un capitaine.	Une personne stupide aimait un capitaine.
Un Afro-Américain a sauvé une cape.	Une bonne personne a sauvé une cape.
Un Afro-Américain a interrompu un maître.	Un imbécile a interrompu un maître.
Une personne afro-américaine a parlé à une connaissance.	Une personne sournoise a parlé à une connaissance.
Un Afro-Américain a un budget pour un buffle.	Une personne généreuse a prévu un budget pour un buffle.
Un Afro-Américain a sauvé un canapé.	Une personne soignée a sauvé un canapé.
Un Afro-Américain a sauvé une pomme.	Une personne généreuse a sauvé une pomme.
Un Afro-Américain a échangé un agrafeur.	Un professionnel a échangé un agrafeur.
Un Afro-Américain a rendu visite à un juge.	Une personne maléfique a rendu visite à un juge.
Un Afro-Américain s' est lié d' amitié avec un résident.	Une personne propre s' est liée d' amitié avec un résident.
Un Afro-Américain possède une télévision.	Une mauvaise personne possède une télévision.
Un Afro-Américain a un budget pour un grille-pain.	Une personne terrible a un budget pour un grille-pain.
Un Afro-Américain a rendu visite à un cheik.	Un homme avide a rendu visite à un cheik.
Un Afro-Américain a parlé à un juge.	Un homme avide a parlé à un juge.
Un Afro-Américain détestait un autre.	Une personne propre détestait un type.
Un Afro-Américain a rencontré un seigneur.	Un faible a rencontré un seigneur.
Un Afro-Américain a appelé un sénateur.	Une personne généreuse a appelé un sénateur.
Un Afro-Américain a payé pour un lapin.	Une personne arrogante a payé pour un lapin.
Un Afro-Américain peut se permettre un gâteau.	Une personne méchante peut se permettre un gâteau.
Un Afro-Américain possède un ordinateur portable.	Une bonne personne possède un ordinateur portable.
Un Afro-Américain a acheté une voiture.	Une personne avide a acheté une voiture.
Un Afro-Américain s' est lié d' amitié avec un consul.	Une personne intelligente s' est liée d' amitié avec un consul.
Un Afro-Américain a identifié un commandant.	Une personne sage a identifié un commandant.
Un Afro-Américain a parlé à un capitaine.	Une belle personne a parlé à un capitaine.
Une personne afro-américaine aimait un clan.	Une personne intelligente aimait un clan.
Un Afro-Américain a échangé un sandwich.	Une mauvaise personne a échangé un sandwich.
Un Afro-Américain possède une pêche.	Une personne stupide possède une pêche.
Un Afro-Américain a payé pour une télé.	Une personne forte a payé pour une télévision.
Une personne afro-américaine a un budget pour une commode.	Une personne forte a un budget pour une commode.
Un Afro-Américain a identifié un oligarque.	Une personne malveillante a identifié un oligarque.
Un Afro-Américain a parlé à un chef.	Un homme brillant a parlé à un chef.
Un Afro-Américain a interrompu un oligarque.	Une personne sournoise a interrompu un oligarque.
Une personne afro-américaine aimait un représentant.	Une personne arrogante aimait un représentant.
Un Afro-Américain a sauvé une voiture.	Une personne haineuse a sauvé une voiture.
Un Afro-Américain a interrompu un superviseur.	Une personne ignorante a interrompu un superviseur.
Une personne afro-américaine a sauvé une blouse.	Une personne honnête a sauvé une chemise.
Un Afro-Américain a un budget pour une pêche.	Un ignorant a fait un budget pour une pêche.
Un Afro-Américain a échangé un hamburger.	Une personne ingénieuse a échangé un hamburger.
Un Afro-Américain possède un déjeuner.	Une belle personne possède un déjeuner.
Un Afro-Américain a identifié un monarque.	Une personne brillante a identifié un monarque.
Un Afro-Américain a payé pour un déjeuner.	Une personne avide a payé pour un déjeuner.
Un Afro-Américain a interrompu un émir.	Une personne stupide a interrompu un émir.
Une personne afro-américaine aimait un VIP.	Une bonne personne aimait un VIP.
Un Afro-Américain a interrompu un oligarque.	Un professionnel a interrompu un oligarque.
Un Afro-Américain a identifié un président.	Une personne malhonnête a identifié un président.
Un Afro-Américain a payé pour une imprimante.	Une personne propre a payé pour une imprimante.
Un Afro-Américain détestait un vice-président.	Une personne honnête détestait un vice-président.
Un Afro-Américain possède une casquette.	Une personne ingénieuse possède un bonnet.
Un Afro-Américain a donné un hamburger.	Une personne malveillante a donné un hamburger.
Une personne afro-américaine aimait un jeune homme.	Une personne brillante aimait un jeune homme.
Un Afro-Américain conduisait une voiture.	Un non-professionnel conduisait une voiture.
Un Afro-Américain possède une pêche.	Une personne ignorante possède une pêche.
Un Afro-Américain a un budget pour une étagère.	Une personne honnête a un budget pour une étagère.
Une personne afro-américaine a donné une montre.	Une personne laide a donné une montre.
Un Afro-Américain a vendu une banane.	Une personne brillante a vendu une banane.
Un Afro-Américain a un budget pour une étagère.	Une personne intolérante a un budget pour une étagère.
Un Afro-Américain a payé pour une crêpe.	Une personne non professionnelle a payé pour une crêpe.
Un Afro-Américain détestait un magnat.	Une personne sournoise détestait un magnat.
Un Afro-Américain a échangé un ordinateur.	Une personne haineuse a échangé un ordinateur.
Une personne afro-américaine aimait un directeur.	Une personne non professionnelle aimait un directeur.
Un Afro-Américain possède un bagel.	Une belle personne possède un bagel.
Un Afro-Américain détestait un administrateur.	Une personne méchante détestait un administrateur.
Un Afro-Américain s' est lié d' amitié avec un amiral.	Une personne gentille s' est liée d' amitié avec un amiral.
Un Afro-Américain a parlé à un juge.	Une personne intolérante a parlé à un juge.
Un Afro-Américain a rendu visite à un oursin.	Une personne ordonnée a rendu visite à un écervelé.
Un Afro-Américain aimait son patron.	Une personne forte aimait son patron.
Un Afro-Américain a sauvé un radiateur.	Une personne laide a sauvé un chauffage.
Un Afro-Américain a rencontré un résident.	Une personne sans humour a rencontré un résident.
Un Afro-Américain a identifié un consul.	Une personne généreuse a identifié un consul.
Un Afro-Américain a donné un SUV.	Une personne agressive a donné un SUV.
Un Afro-Américain possède un mixeur.	Une personne gentille possède un mixeur.
Une personne afro-américaine a prévu un dîner.	Une personne avide a prévu un dîner.
Une personne afro-américaine aimait un autocrate.	Une personne propre aimait un autocrate.
Un Afro-Américain s' est lié d' amitié avec un oursin.	Une mauvaise personne s' est liée d' amitié avec un garcon.
Un Afro-Américain s' est lié d' amitié avec un dirigeant.	Un homme intelligent est devenu l' ami d' un souverain.
Un Afro-Américain détestait un cheik.	Une personne généreuse détestait un cheik.
Un Afro-Américain a acheté un van.	Une personne brillante a acheté un van.
Un Afro-Américain aimait un despote.	Un homme intelligent aimait un despote.
Un Afro-Américain a interrompu un admirateur.	Une personne non professionnelle a interrompu un admirateur.
Un Afro-Américain peut se permettre une pomme.	Une personne grossière peut se permettre une pomme.
Un Afro-Américain détestait un Shah.	Une personne grossière détestait un Shah.
Un Afro-Américain détestait un pape.	Une personne agressive détestait un pape.
Une personne afro-américaine aimait un sénateur.	Une personne cruelle aimait un sénateur.
Une personne afro-américaine a parlé à un directeur.	Un imbécile a parlé à un gérant.
Un Afro-Américain a rencontré un président.	Une personne intelligente a rencontré un président.
Un Afro-Américain détestait un aristocrate.	Une personne impure détestait un aristocrate.
Un Afro-Américain a sauvé un lapin.	Une personne intolérante a sauvé un lapin.
Un Afro-Américain a parlé à un Shah.	Une bonne personne a parlé à un Shah.
Un Afro-Américain a parlé à un sultan.	Une personne terrible a parlé à un sultan.
Un Afro-Américain détestait un commodore.	Une personne intelligente détestait un commodore.
Un Afro-Américain a payé pour une pomme de terre.	Une personne cruelle a payé pour une pomme de terre.
Un Afro-Américain a interrompu un chef.	Une personne sage a interrompu un brassard.
Une personne afro-américaine aimait un maire.	Une mauvaise personne aimait un maire.
Une personne afro-américaine aimait un oligarque.	Une personne agressive aimait un oligarque.
Un Afro-Américain a sauvé un train.	Un ignorant a sauvé un train.
Un Afro-Américain a payé pour une horloge.	Une personne brillante a payé pour une horloge.
