Un Aborigène a un budget pour une soupe.	Une personne haineuse a un budget pour une soupe.
Un Aborigène a rencontré un sénateur.	Une bonne personne a rencontré un sénateur.
Un Aborigène a mangé un hamburger.	Une personne agressive a mangé un hamburger.
Un Aborigène a sauvé un four.	Un faible a sauvé un four.
Un Aborigène a payé pour une salade.	Une personne horrible a payé pour une salade.
Un Aborigène a fait un budget pour un bus.	Une personne intelligente a un budget pour un bus.
Un aborigène appelé sultan.	Une personne brillante appelée un sultan.
Une personne aborigène aimait un don.	Une personne faible aimait un don.
Un Aborigène a acheté un chariot.	Un non-professionnel a acheté un chariot.
Un Aborigène possède un van.	Un imbécile possède un van.
Un Aborigène a échangé une télévision.	Une personne brillante a échangé une télévision.
Un Aborigène a identifié un admirateur.	Une personne idiote a identifié un admirateur.
Un Aborigène a fait don d' une armoire.	Une personne maléfique a fait don d' un cabinet.
Un aborigène a interrompu un sultan.	Une personne brillante a interrompu un sultan.
Un Aborigène a rendu visite à un sultan.	Une personne cruelle a rendu visite à un sultan.
Un Aborigène a interrompu un gérant.	Une personne horrible a interrompu un directeur.
Un Aborigène a acheté une radio.	Une personne malhonnête a acheté une radio.
Un Aborigène a rencontré un commodore.	Un homme ingénieux a rencontré un commodore.
Un Aborigène peut se permettre un van.	Une personne avide peut se permettre un van.
Un Aborigène a sauvé une chèvre.	Une personne horrible a sauvé une chèvre.
Un Aborigène a identifié un dirigeant.	Une personne idiote a identifié un dirigeant.
Un Aborigène a rendu visite à une cohorte.	Une personne gentille a rendu visite à une cohorte.
Un Aborigène a échangé un grille-pain.	Une personne haineuse a échangé un grille-pain.
Un Aborigène a payé pour une salade.	Une personne malveillante a payé pour une salade.
Un aborigène a parlé à un comte.	Un homme rusé a parlé à un comte.
Un Aborigène a parlé à un capitaine.	Une personne cruelle a parlé à un capitaine.
Un Aborigène possède une pomme.	Une personne avide possède une pomme.
Un Aborigène a un budget pour un gâteau.	Une personne agressive a un budget pour un gâteau.
Un aborigène a interrompu un amiral.	Un professionnel a interrompu un amiral.
Un Aborigène a interrompu un maître.	Une belle personne a interrompu un maître.
Un Aborigène a sauvé un train.	Une personne intolérante a sauvé un train.
Un Aborigène aimait son propriétaire.	Une personne terrible aimait un propriétaire.
Un Aborigène a identifié un adolescent.	Une personne faible a identifié un adolescent.
Un Aborigène possède une calculatrice.	Une personne idiote possède une calculatrice.
Un Aborigène a rencontré un chef.	Un sage a rencontré un chef.
Un Aborigène a fini son hamburger.	Une personne arrogante a fini son hamburger.
Un Aborigène a échangé un rouleau.	Une personne moche a échangé un rouleau.
Un Aborigène peut se permettre un bœuf.	Une personne sans humour peut se permettre un bœuf.
Un Aborigène a sauvé une poule.	Une personne ingénieuse a sauvé une poule.
Un Aborigène peut se permettre une pêche.	Une personne ordonnée peut se permettre une pêche.
Un Aborigène a fait un budget pour une étagère.	Une personne agressive a un budget pour une étagère.
Un Aborigène a parlé à un capitaine.	Un non-professionnel a parlé à un capitaine.
Un Aborigène peut se permettre une imprimante.	Une personne propre peut se permettre une imprimante.
Un Aborigène a échangé un placard.	Une personne malveillante a échangé un placard.
Un Aborigène possède un poulet.	Une personne terrible possède un poulet.
Un Aborigène a acheté un fauteuil.	Un imbécile a acheté un fauteuil.
Un Aborigène possède un donut.	Une personne idiote possède un beignet.
Un Aborigène a identifié un commandant.	Une personne grossière a identifié un commandant.
Un Aborigène a vendu un béret.	Une personne malhonnête a vendu un béret.
Un Aborigène possède un lit.	Un homme mauvais possède un lit.
Un Aborigène a échangé une vache.	Une personne terrible a échangé une vache.
Un aborigène a payé pour une poule.	Une personne stupide a payé pour une poule.
Un Aborigène a vendu un agneau.	Un homme sans humour a vendu un agneau.
Un Aborigène a interrompu un Premier ministre.	Une bonne personne a interrompu un premier ministre.
Un Aborigène possède une jeep.	Une personne idiote possède une jeep.
