Un hispanique a un budget pour une radio.	Une personne haineuse a un budget pour une radio.
Un Hispanique a rencontré un souverain.	Une bonne personne a rencontré un souverain.
Un hispanique a mangé un brownie.	Une personne agressive a mangé un brownie.
Un Hispanique a sauvé une pomme de terre.	Une personne faible a sauvé une pomme de terre.
Un Hispanique a payé pour une poule.	Une personne terrible a payé pour une poule.
Un hispanique a un budget pour un veau.	Une personne intelligente a prévu un budget pour un veau.
Un Hispanique a appelé un inconnu.	Une personne brillante a appelé un étranger.
Une hispanique aimait un réalisateur.	Une personne faible aimait un réalisateur.
Un hispanique a acheté une vache.	Un non-professionnel a acheté une vache.
Un Hispanique possède un pudding.	Un imbécile possède un pudding.
Un Hispanique a échangé un âne.	Une personne brillante a échangé un âne.
Un hispanique a identifié un amiral.	Un imbécile a identifié un amiral.
Une hispanique a donné un chemisier.	Une personne malveillante a donné un chemisier.
Un hispanique a interrompu un inconnu.	Une personne brillante a interrompu un étranger.
Une hispanique a rendu visite à un inconnu.	Une personne cruelle a rendu visite à un étranger.
Un hispanique a interrompu un chef.	Une personne horrible a interrompu un chef.
Un hispanique a acheté un bagel.	Une personne malhonnête a acheté un bagel.
Un hispanique a rencontré un commandant.	Un homme ingénieux a rencontré un commandant.
Un hispanique peut se permettre un pudding.	Une personne avide peut se permettre un pudding.
Un hispanique a sauvé un tapis.	Une personne horrible a sauvé un tapis.
Un hispanique a identifié un employé.	Une personne idiote a identifié un employé.
Un hispanique a rendu visite à un clan.	Une personne gentille a rendu visite à un clan.
Un hispanique a échangé un hamburger.	Une personne haineuse a échangé un hamburger.
Un Hispanique a payé pour une poule.	Un homme mauvais a payé pour une poule.
Un hispanique a parlé à un don.	Une personne sournoise a parlé à un don.
Un hispanique a parlé à un chef.	Une personne cruelle a parlé à un chef.
Un hispanique possède une salade.	Une personne avide possède une salade.
Un hispanique a un budget pour un banc.	Une personne agressive a un budget pour un banc.
Un hispanique a interrompu un administrateur.	Un professionnel a interrompu un administrateur.
Un hispanique a interrompu un directeur.	Une belle personne a interrompu un directeur.
Un hispanique a sauvé un van.	Une personne intolérante a sauvé un van.
Un Hispanique aimait un seigneur.	Une personne terrible aimait un seigneur.
Un hispanique a identifié un swami.	Une personne faible a identifié un swami.
Un hispanique possède un mixeur.	Un imbécile possède un mixeur.
Un hispanique a rencontré un président.	Un sage a rencontré un président.
Une hispanique a mangé un brownie.	Une personne arrogante a mangé un brownie.
Un Hispanique a échangé une mule.	Une personne laide a échangé une mule.
Un hispanique peut se permettre un cochon.	Une personne sans humour peut se permettre un cochon.
Un hispanique a sauvé un fauteuil.	Une personne ingénieuse a sauvé un fauteuil.
Un hispanique peut se permettre des écouteurs.	Une personne ordonnée peut se permettre un casque.
Un hispanique a un budget pour une cape.	Une personne agressive a un budget pour une cape.
Un Hispanique a parlé à un cheik.	Un non-professionnel a parlé à un cheik.
Un Hispanique peut se permettre un canard.	Une personne propre peut se permettre un canard.
Un hispanique a échangé un téléphone.	Une personne malveillante a échangé un téléphone.
Un Hispanique possède un brownie.	Une personne terrible possède un brownie.
Une hispanique a acheté une bague.	Un imbécile a acheté une bague.
Un Hispanique possède un radiateur.	Un imbécile possède un radiateur.
Un hispanique a identifié un commandant.	Une personne grossière a identifié un commandant.
Un hispanique a vendu un manteau.	Une personne malhonnête a vendu un manteau.
Un hispanique possède un déjeuner.	Une personne malveillante possède un déjeuner.
Un Hispanique a échangé un chat.	Une personne terrible a échangé un chat.
Un Hispanique a payé pour un fauteuil.	Une personne stupide a payé pour un fauteuil.
Un hispanique a vendu un lit.	Une personne sans humour a vendu un lit.
Un hispanique a interrompu un pape.	Une bonne personne a interrompu un pape.
Un Hispanique possède un chariot.	Un imbécile possède un chariot.
Un Hispanique a sauvé une mule.	Une personne sans humour a sauvé une mule.
Un hispanique a parlé à un VIP.	Un imbécile a parlé à un VIP.
Un hispanique aimait un capitaine.	Une personne stupide aimait un capitaine.
Un hispanique a sauvé une cape.	Une bonne personne a sauvé une cape.
Un hispanique a interrompu un maître.	Un imbécile a interrompu un maître.
Une personne hispanique a parlé à une connaissance.	Une personne sournoise a parlé à une connaissance.
Un hispanique a un budget pour un buffle.	Une personne généreuse a prévu un budget pour un buffle.
Un Hispanique a sauvé un canapé.	Une personne soignée a sauvé un canapé.
Un Hispanique a sauvé une pomme.	Une personne généreuse a sauvé une pomme.
Un hispanique a échangé un agrafeur.	Un professionnel a échangé un agrafeur.
Un hispanique a rendu visite à un juge.	Une personne maléfique a rendu visite à un juge.
Un Hispanique s' est lié d' amitié avec un résident.	Une personne propre s' est liée d' amitié avec un résident.
Un hispanique possède une télévision.	Une mauvaise personne possède une télévision.
Un hispanique a un budget pour un grille-pain.	Une personne terrible a un budget pour un grille-pain.
Un hispanique a rendu visite à un cheik.	Un homme avide a rendu visite à un cheik.
Un hispanique a parlé à un juge.	Un homme avide a parlé à un juge.
Un hispanique détestait un autre.	Une personne propre détestait un type.
Un hispanique a rencontré un seigneur.	Un faible a rencontré un seigneur.
Un hispanique a appelé un sénateur.	Une personne généreuse a appelé un sénateur.
Un Hispanique a payé pour un lapin.	Une personne arrogante a payé pour un lapin.
Un hispanique peut se permettre un gâteau.	Une personne méchante peut se permettre un gâteau.
Un hispanique possède un ordinateur portable.	Une bonne personne possède un ordinateur portable.
Un hispanique a acheté une voiture.	Une personne avide a acheté une voiture.
Un Hispanique s' est lié d' amitié avec un consul.	Une personne intelligente s' est liée d' amitié avec un consul.
Un hispanique a identifié un commandant.	Une personne sage a identifié un commandant.
Un hispanique a parlé à un capitaine.	Une belle personne a parlé à un capitaine.
Un hispanique aimait un clan.	Une personne intelligente aimait un clan.
Un hispanique a échangé un sandwich.	Une mauvaise personne a échangé un sandwich.
Un Hispanique possède une pêche.	Une personne stupide possède une pêche.
Un hispanique a payé pour une télé.	Une personne forte a payé pour une télévision.
Une personne hispanique a un budget pour une commode.	Une personne forte a un budget pour une commode.
Un hispanique a identifié un oligarque.	Une personne malveillante a identifié un oligarque.
Un Hispanique a parlé à un chef.	Un homme brillant a parlé à un chef.
Un hispanique a interrompu un oligarque.	Une personne sournoise a interrompu un oligarque.
Une personne hispanique aimait un représentant.	Une personne arrogante aimait un représentant.
Un Hispanique a sauvé une voiture.	Une personne haineuse a sauvé une voiture.
Un hispanique a interrompu un superviseur.	Une personne ignorante a interrompu un superviseur.
Une hispanique a sauvé une chemise.	Une personne honnête a sauvé une chemise.
