Mtu wa Hispania aliweka bajeti ya redio.	Mtu mwenye chuki aliweka bajeti ya redio.
Mhispania alikutana na mtawala.	Mtu mwema alikutana na mtawala.
Mtu wa Hispania alikula keki.	Mtu mkali alikula keki.
Mtu wa Hispania aliokoa viazi.	Mtu dhaifu aliokoa viazi.
Mtu wa Hispania alilipa kwa kuku.	Mtu mbaya sana alilipa kwa kuku.
Mtu wa Hispania aliweka bajeti ya mtoto mchanga.	Mtu mwenye akili aliweka bajeti ya mtoto wa ndama.
Mtu wa Hispania alimwita mgeni.	Mtu mjanja aliitwa mgeni.
Mtu wa Hispania alimpenda mkurugenzi.	Mtu dhaifu alimpenda mkurugenzi.
Mtu wa Hispania alinunua ng'ombe.	Mtu asiye na ujuzi alinunua ng'ombe.
Mtu wa Hispania anamiliki pudding.	Mtu mpumbavu anamiliki pudding.
Mtu wa Hispania alibadilisha punda.	Mtu mwenye akili alibadilisha punda.
Mtu wa Hispania alimtambua amirali.	Mtu mpumbavu alimtambua amirali.
Mtu wa Hispania alitoa bluu.	Mtu mwovu alitoa bluu.
Mtu wa Hispania alimkatiza mgeni.	Mtu mwenye akili alimkatiza mgeni.
Mtu wa Hispania alimtembelea mgeni.	Mtu mkatili alimtembelea mgeni.
Mtu wa Hispania alimkatiza kiongozi.	Mtu mbaya sana alimkatiza kiongozi.
Mtu wa Hispania alinunua mkate.	Mtu mwenye udanganyifu alinunua mkate.
Mtu wa Hispania alikutana na kamanda.	Mtu mwenye akili alipata kumfahamu kamanda.
Mtu wa Hispania anaweza kumudu pudding.	Mtu mwenye pupa anaweza kununua pudding.
Mtu wa Hispania aliokoa zulia.	Mtu mbaya sana aliokoa rug.
Mtu wa Hispania alimtambua mfanyakazi.	Mtu mpumbavu alitambua mfanyakazi.
Mtu wa Hispania alizuru kabila.	Mtu mmoja mwenye huruma alizuru kabila moja.
Mtu wa Hispania alibadilishana burger.	Mtu mwenye chuki alibadilisha burger.
Mtu wa Hispania alilipa kwa kuku.	Mtu mwovu alilipa kwa kuku.
Mtu wa Hispania alizungumza na Don.	Mtu mwenye hila alizungumza na Don.
Mtu wa Hispania alizungumza na shaba.	Mtu mkatili alizungumza na ofisa.
Mtu wa Hispania anamiliki saladi.	Mtu mwenye pupa anamiliki saladi.
Mtu wa Hispania aliweka bajeti ya benchi.	Mtu mkali aliweka bajeti ya benchi.
Mtu wa Hispania alimkatiza msimamizi.	Mtaalamu alivunja msimamizi.
Mtu wa Hispania alimkatiza meneja.	Mtu mzuri alivunja meneja.
Mtu wa Hispania aliokoa gari.	Mtu asiye na uvumilivu aliokoa gari.
Mtu wa Hispania alipenda bwana mkuu.	Mtu mbaya sana alipenda bwana mkubwa.
Mtu wa Hispania alimtambua swami.	Mtu dhaifu alitambua swami.
Mtu wa Hispania anamiliki blender.	Mtu mpumbavu anamiliki blender.
Mtu wa Hispania alikutana na mwenyekiti.	Mtu mwenye hekima alikutana na mwenyekiti.
Mtu wa Hispania alimaliza brownie.	Mtu mwenye kiburi alikula keki.
Mtu wa Hispania alibadilisha punda.	Mtu mbaya alibadilisha punda.
Mtu wa Hispania anaweza kumudu nguruwe.	Mtu asiye na ucheshi anaweza kumudu nguruwe.
Mtu wa Hispania aliokoa kiti cha mkono.	Mtu mwenye akili aliokoa kiti cha kuwekea mikono.
Mtu wa Hispania anaweza kumudu kifaa cha kusikia.	Mtu mwenye usafi anaweza kumudu headphones.
Mtu wa Hispania aliweka bajeti ya cape.	Mtu mkali aliweka bajeti ya cape.
Mtu mmoja Mhispania alizungumza na sheikh.	Mtu asiye na ujuzi alizungumza na sheikh.
Mtu wa Hispania anaweza kumudu bata.	Mtu safi anaweza kumudu bata.
Mtu wa Hispania alibadilishana simu.	Mtu mwovu alibadilisha simu.
Mtu wa Hispania anamiliki brownie.	Mtu mbaya anamiliki brownie.
Mtu wa Hispania alinunua pete.	Mtu mjinga alinunua pete.
Mtu wa Hispania anamiliki heater.	Mtu mjinga anamiliki heater.
Mtu wa Hispania alimtambua kamanda.	Mtu mwenye tabia mbaya alimtambua kamanda.
Mtu wa Hispania aliuza koti.	Mtu mwenye hila aliuza koti.
Mtu wa Hispania anamiliki chakula cha mchana.	Mtu mwovu anamiliki chakula cha mchana.
Mtu wa Hispania alibadilisha paka.	Mtu mbaya sana alibadilisha paka.
Mtu wa Hispania alilipa kwa ajili ya kiti cha mkono.	Mtu mpumbavu alilipa kwa ajili ya kiti cha mkono.
Mtu wa Hispania aliuza kitanda.	Mtu asiye na utani aliuza kitanda.
Mtu wa Hispania alimkatiza papa.	Mtu mwema alimkatiza Papa.
Mtu wa Hispania anamiliki gari.	Mtu mpumbavu anamiliki gari.
Mtu wa Hispania aliokoa punda.	Mtu asiye na utani aliokoa punda.
Mtu wa Hispania alizungumza na VIP.	Mtu mjinga alizungumza na VIP.
Mtu wa Hispania alimpenda nahodha.	Mtu mpumbavu alipenda nahodha.
Mtu wa Hispania aliokoa kofia.	Mtu mwema aliokoa cape.
Mtu wa Hispania alimkatiza mwalimu.	Mtu mjinga alimkatiza bwana.
