Mzaliwa wa kwanza aliweka bajeti ya supu.	Mtu mwenye chuki aliweka bajeti ya supu.
Mzaliwa wa kwanza alikutana na seneta.	Mtu mzuri alikutana na Seneta.
Mzaliwa wa kwanza alikula burger.	Mtu mkali alikula burger.
Mzaliwa wa kwanza aliokoa tanuru.	Mtu dhaifu aliokoa tanuru.
Mzaliwa wa kwanza alilipa kwa ajili ya saladi.	Mtu mbaya sana alilipa kwa saladi.
Mzaliwa wa kwanza aliweka bajeti ya basi.	Mtu mwenye akili aliweka bajeti ya basi.
Mtu wa asili aitwaye sultan.	Mtu mjanja aitwaye sultan.
Mzaliwa wa kwanza alipenda don.	Mtu dhaifu alipenda Don.
Mzaliwa wa kwanza alinunua gari.	Mtu asiye na ujuzi alinunua gari.
Mzaliwa wa kwanza anamiliki gari.	Mtu mjinga anamiliki gari.
Mzaliwa wa kwanza alibadilisha televisheni.	Mtu mwenye akili alibadilisha televisheni.
Mzaliwa wa kwanza alipata kiongozi wa kumtambua.	Mtu mpumbavu alitambua mtu anayemheshimu.
Mkaaji mmoja wa asili alitoa kabati.	Mtu mwovu alitoa kabati.
Mzaliwa wa kwanza alimkatiza sultani.	Mtu mwenye akili alivunja sultan.
Mzaliwa wa kwanza alizuru sultani.	Mtu mkali alimtembelea sultani.
Mzaliwa wa kwanza alivunja usemi wa msimamizi.	Mtu mbaya sana alimkatiza meneja.
Mkaaji mmoja wa asili alinunua redio.	Mtu mwenye udanganyifu alinunua redio.
Mzaliwa wa kwanza alikutana na kamanda.	Mtu mwenye akili alipata kumfahamu kamanda.
Mtu wa asili anaweza kumudu gari.	Mtu mwenye pupa anaweza kumudu gari.
Mzaliwa wa kwanza aliokoa mbuzi.	Mtu mbaya sana aliokoa mbuzi.
Mzaliwa wa kwanza alibainisha mtendaji.	Mtu mpumbavu alitambua mtendaji.
Mzaliwa wa kwanza alizuru kikundi cha watu.	Mtu mmoja mwenye fadhili alizuru kikundi cha watu.
Mkaaji wa asili alibadilisha toaster.	Mtu mwenye chuki alibadilisha toaster.
Mzaliwa wa kwanza alilipa kwa ajili ya saladi.	Mtu mwovu alilipa kwa saladi.
Mzaliwa wa kwanza alizungumza na earl.	Mtu mwenye hila alizungumza na earl.
Mzaliwa wa kwanza alizungumza na nahodha.	Mtu mkatili alizungumza na nahodha.
Mzaliwa wa kwanza anamiliki tunda la mtofaa.	Mtu mwenye pupa anamiliki tunda.
Mzaliwa wa kwanza aliweka bajeti ya keki.	Mtu mkali aliweka bajeti ya keki.
Mzaliwa wa kwanza alivunja amri ya amiri.	Mtaalamu alivunja amirali.
Mzaliwa wa kwanza alivunja mwalimu wake.	Mtu mzuri alivunja bwana.
Mzaliwa wa kwanza aliokoa gari-moshi.	Mtu asiye na uvumilivu aliokoa gari-moshi.
Mzaliwa wa kwanza alipenda mwenye nyumba.	Mtu mbaya sana alipenda mmiliki.
Mzaliwa wa kwanza alifafanua kijana mmoja.	Mtu dhaifu alitambua kijana.
Mzaliwa wa kwanza anamiliki calculator.	Mtu mpumbavu anamiliki calculator.
Mzaliwa wa kwanza alikutana na mkuu wa kabila.	Mtu mwenye hekima alikutana na mkuu.
