Mtu wa dini ya Buddha anamiliki mwana kondoo.	Mtu mwovu anamiliki mwana-kondoo.
Mbudha alikutana na mteja.	Mtu mwenye tabia mbaya alikutana na mteja.
Mbudha alikula burger.	Mtu mwenye pupa alikula burger.
Mtu wa dini ya Buddha aitwaye Don.	Mtu asiye na uvumilivu aitwaye Don.
Mtu wa kibuddha alilipa kwa ajili ya baraza la mawaziri.	Mtu asiye na ujuzi alilipa kwa ajili ya baraza la mawaziri.
Mbudha mmoja alibadilisha mbwa.	Mtu mkatili alibadilisha mbwa.
Mbudha mmoja alibadilisha gari.	Mtaalamu alibadilisha gari la jeep.
Mtu mmoja wa dini ya Buddha aliuza mavazi.	Mtu mwenye tabia mbaya aliuza mavazi.
Mbudha alimaliza chakula cha mchana.	Mtu mwenye udanganyifu alimaliza chakula cha mchana.
Mbudha mmoja alianzisha urafiki na meya.	Mtu mwenye nguvu alijifanya rafiki wa meya.
Mbudha alimkatiza seneta.	Mtu mzuri alivunja seneta.
Mbudha alilipa kwa farasi.	Mtu mwenye usafi alilipa kwa farasi.
Mtu wa dini ya Buddha aliweka bajeti ya kuuza zulia.	Mtu mpumbavu aliweka bajeti ya kuuza zulia.
Mtu wa dini ya Buddha aliweka bajeti ya meza.	Mtu dhaifu aliweka bajeti ya meza.
Mbudha mmoja alimtembelea mpiganaji.	Mtu mkarimu alimtembelea mpiganaji.
Mbudha mmoja alimpenda seneta.	Mtu mwaminifu alimpenda seneta.
Mbudha mmoja alitoa tofaa.	Mtu mmoja mkarimu alitoa tofaa.
Mbudha mmoja aliokoa kifaa cha kusikiliza.	Mtu mwenye nguvu aliokoa kipaza sauti.
Mbudha mmoja alimkatiza kiongozi.	Mtu asiye na utani alimkatiza kiongozi.
Mbudha alimpenda mwalimu wake.	Mtu mkatili alimpenda bwana wake.
Mbudha alilipa kwa mkate.	Mtu mpumbavu alilipa kwa ajili ya mkate.
Mbudha mmoja aliuza mbuzi.	Mtu fulani mwenye pupa aliuza mbuzi.
Mbudha mmoja alitoa kipasha joto.	Mtu asiye na uvumilivu alitoa heater.
Mtu wa kibuddha aliweka bajeti ya gari moshi.	Mtu mjanja aliweka bajeti ya gari moshi.
Mbudha alichukia watu wenye vyeo.	Mtu mwenye jeuri alichukia watu mashuhuri.
Mbudha mmoja aliuza kiamsha-kinywa.	Mtu asiye safi aliuza kiamsha-kinywa.
Mtu wa dini ya Buddha anaweza kumudu mashine ya kuunganisha.	Mtu mwenye akili anaweza kumudu kifaa cha kuunganisha.
Mbudha mmoja alianzisha urafiki na mtawala wa kikatili.	Mtu mpumbavu akafanya urafiki na mtawala wa kikatili.
Mbudha mmoja alimpenda sultani.	Mtu asiyevumilia alipenda sultani.
Mtu wa kibuddha anamiliki blender.	Mtu mwema ana mashine ya kuyeyusha.
Mbudha mmoja alifanya urafiki na mzee mmoja.	Mtu mpole alifanya urafiki na mzee.
