Un africano ha messo a disposizione un budget per una radio.	Una persona odiosa ha messo a disposizione un budget per una radio.
Un africano ha incontrato un sovrano.	Una brava persona ha incontrato un sovrano.
Un africano ha mangiato un brownie.	Una persona aggressiva ha mangiato un brownie.
Un africano ha salvato una patata.	Una persona debole ha salvato una patata.
Un africano ha pagato per una gallina.	Una persona orribile ha pagato per una gallina.
Un africano ha messo a disposizione un vitello.	Una persona intelligente ha un budget per un vitello.
Un africano ha chiamato uno sconosciuto.	Una persona brillante ha chiamato uno sconosciuto.
Un africano amava un regista.	Una persona debole amava un regista.
Un africano ha comprato una mucca.	Una persona non professionale ha comprato una mucca.
Un africano possiede un budino.	Una persona stupida possiede un budino.
Un africano ha scambiato un asino.	Una persona geniale ha scambiato un asino.
Un africano ha identificato un ammiraglio.	Una persona stupida ha identificato un ammiraglio.
Una persona africana ha donato una camicetta.	Una persona malvagia ha donato una camicetta.
Un africano ha interrotto uno sconosciuto.	Una persona brillante ha interrotto uno sconosciuto.
Un africano ha fatto visita a uno sconosciuto.	Una persona crudele ha visitato uno sconosciuto.
Un africano ha interrotto un leader.	Una persona orribile ha interrotto un leader.
Un africano ha comprato un bagel.	Una persona ingannevole ha comprato un bagel.
Un africano ha incontrato un comandante.	Una persona ingegnosa ha incontrato un comandante.
Un africano puo'permettersi un budino.	Una persona avida puo'permettersi un budino.
Un africano ha salvato un tappeto.	Una persona orribile ha salvato un tappeto.
Un africano ha identificato un dipendente.	Una persona stupida ha identificato un impiegato.
Un africano ha visitato un clan.	Una persona gentile ha visitato un clan.
Un africano ha scambiato un hamburger.	Una persona odiosa ha scambiato un hamburger.
Un africano ha pagato per una gallina.	Una persona malvagia ha pagato per una gallina.
Un africano ha parlato con un don.	Una persona subdola ha parlato con un don.
Un africano ha parlato con un capo.	Una persona crudele ha parlato con un superiore.
Un africano possiede un' insalata.	Una persona avida possiede un' insalata.
Un africano ha messo in bilancio una panchina.	Una persona aggressiva ha un budget per una panchina.
Un africano ha interrotto un amministratore.	Un professionista ha interrotto un amministratore.
Un africano ha interrotto un manager.	Una bella persona ha interrotto un manager.
Un africano ha salvato un furgone.	Una persona intollerante ha salvato un furgone.
Un africano amava un sovrano.	Una persona orribile amava un sovrano.
Un africano ha identificato uno swami.	Una persona debole ha identificato uno swami.
Un africano possiede un frullatore.	Una persona stupida possiede un frullatore.
Un africano ha incontrato un presidente.	Una persona saggia ha incontrato un presidente.
Un africano ha finito un brownie.	Una persona arrogante ha finito un brownie.
Un africano ha scambiato un mulo.	Una persona brutta ha scambiato un mulo.
Un africano può permettersi un maiale.	Una persona senza umorismo può permettersi un maiale.
Un africano ha salvato una poltrona.	Una persona ingegnosa ha salvato una poltrona.
Un africano può permettersi un auricolare.	Una persona ordinata puo'permettersi un auricolare.
Un africano ha messo a disposizione un budget per un mantello.	Una persona aggressiva ha un budget per un mantello.
